MACCLESFIELD-LEADBEATERS-RES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ926733,Long,-2.1123809,Lat,53.256653,Elevation,579,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,4.33,3.28,3.45,2.95,2.58,2.9,3.68,5.96,1.88,4.33,4.46,3.19,1.81,3.13,2.15,2.43,3.41,2.86,4,1.88,0.94,3.13,4.64,5.29,3.5,3.55,2.33,8.08,2.32,1.76,3.04,3.72,1.76,2.81,2.37,5.19,1.81,3.36,3.15,4.88
February,3.88,0.71,3.94,5.9,1.19,5.16,2.8,1.98,3.03,0.91,0.57,3.43,0.34,3.04,0.37,3.48,2.07,4.3,1.16,2.01,2.1,3.5,1.9,2.42,1.72,2.99,5.95,0.68,2.07,1.54,4.44,3.45,2.07,1.59,3.02,,0.97,2.22,4.55,0.57,2.21
March,1.91,2.3,2.18,1.85,0.89,1.38,1.46,4.25,1.77,0.76,2.47,0.57,2.4,2.6,2.73,1.04,2.22,2.15,0.98,1.86,2.12,2.51,1.65,0.76,0.54,1.44,0.97,4.98,1.43,2.06,1.83,5.16,2.48,2.17,2.31,2.67,1.41,2.94,1.41,1.88,1.2
April,5.3,1.8,2.62,3.1,1.69,1.84,1.27,3.26,1.1,0.96,2.3,4.43,3.71,1.79,2.08,2.94,1.46,3.3,0.24,1.48,2.12,2.15,1.82,1.9,2.62,2.09,1.69,2.65,0.97,3.12,3.69,2.64,3.39,2.75,0.73,2.06,2.33,0.32,1.15,2.53,1.51
May,5.19,1.82,1.22,3.63,4.54,4.24,3.64,1.35,0.89,2.29,1.92,2.52,4.59,1.89,2.25,0.72,0.9,1.91,3.04,1.64,1.27,2.09,4.01,2.54,2.67,3.15,1.57,2.51,1.25,2.3,1.07,1.99,2.17,1.91,4.19,3.33,1.25,2.25,3.2,0.94,1.88
June,3.49,0.71,1.95,1.34,2.18,0.2,2.37,5.24,4.85,1.83,1.38,4.97,0.64,4.2,1.72,3.88,2.07,1.13,2.99,2.12,1.37,1.27,0.96,3.35,3.17,2.96,3.3,1.81,5.27,2.05,3.29,1.15,2.55,2.53,2.91,2.68,2.95,1.82,5.84,1.6,1.53
July,5.12,0.96,4.23,3.63,2.96,2.18,3.19,4.09,1.71,3.76,6.23,3.43,4,2.4,2.52,1.46,5.71,3.69,4.21,5.89,4.16,2.16,4.2,1.27,3.75,1.63,5.41,3.3,3.03,1.85,2.9,2.97,2.86,4.79,4.81,0.9,4.64,5.26,3.99,3.1,5.46
August,2.08,6.15,4.64,3.84,6.58,3.38,4.11,4.54,4.84,4.53,4.67,5.48,1.28,0.84,2.44,2.08,1.72,0.98,3.09,2.95,1.33,5.37,2.49,3.51,3.12,2.53,4.58,0.55,5.56,2.68,3.53,5.33,1.51,4.29,4.85,0.84,10.21,3.88,3.88,0.56,3.41
September,3.16,0.81,4.12,4.92,3.17,4.34,3.11,5.11,1.27,2.22,2.67,4.12,2.62,1.06,2.86,5.84,3.35,0.97,1.76,1.15,2.38,0.56,2.56,4.36,3.15,1.78,4.15,2.06,2.07,1.08,4.94,2.19,3.61,2.56,4.05,2.42,2.65,6.47,4.14,0.17,3.48
October,1.39,2.11,0.68,3.4,5.25,3.96,3.02,2.19,3.38,4.52,5.77,2.02,6.71,4.69,4.31,5.29,3.38,1.74,4.4,2.2,3.43,4.81,4.97,2.96,4.63,5.58,0.41,0.75,2.67,2.77,1.8,0.88,3.71,1.96,5.89,2.43,2.63,3.38,3.31,3.34,4.32
November,0.8,1.79,1.91,3.63,1.53,2.34,4.45,2.45,6.13,7.09,3.57,5.5,2.71,1.39,1.66,4.46,3.57,1.06,3.43,5.08,6.34,2.91,0.75,2.97,5.94,0.46,4.86,3.47,2.56,4.82,5.19,8.21,2.2,2.39,5.47,1.93,1.68,1.85,1.47,4.52,4.9
December,2.17,4.2,4.65,4.88,3.26,2.14,1.48,0.92,2.27,5.46,3.52,1.09,1.3,0.42,5.1,3.1,2.79,2.77,3.54,1.95,2.53,1.98,3.52,1.69,2.65,2.77,3.83,3.83,3.07,4.25,2.95,4.76,3.32,1.29,5.24,3.6,3.82,3.87,3.58,5.78,3.68
Total,,27.69,35.42,43.57,36.19,33.74,33.8,39.06,37.2,36.21,39.4,42.02,33.49,26.13,31.17,36.44,31.67,27.41,31.7,32.33,31.03,30.25,31.96,32.37,39.25,30.88,40.27,28.92,38.03,30.84,37.39,41.77,33.59,29.99,46.28,,39.73,36.07,39.88,28.14,38.46
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from the 1950s record and is near a Waterworks near Leadbeaters reservoir. The gauge seems to have started life at the reservoir probably NGR SJ928729 (+/- 100m) and alt 608 ft, i.e. 400m SSE of NGR used. The gauge moved in 1940 but no details given, stated altitude is near the water works 100m E of NGR used. Therefore gauge could be 100m to 400m SE of the NGR used",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan 1940 reading noted as being corrected for snow; left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
