MEMBURY (GREEN DOWN),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1824,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.17,3.15,6.79,2.16,5.07,4.61,6.78,4.97,7.59,2.10,8.02,
February,0.73,0.33,4.64,9.00,0.89,5.76,3.20,4.85,3.41,1.85,1.42,
March,3.59,2.01,3.69,1.96,1.97,0.27,0.46,4.94,3.33,0.35,2.45,
April,5.07,0.78,4.00,2.89,4.21,3.03,2.68,1.94,1.79,1.07,4.17,
May,2.23,2.42,1.11,1.02,5.72,4.75,1.76,0.93,2.30,2.54,1.94,
June,2.79,1.14,0.65,0.57,3.18,0.00,3.67,2.72,2.47,1.90,0.19,
July,5.15,0.60,4.90,1.08,5.02,2.39,3.47,3.93,1.63,1.28,2.76,
August,2.21,2.26,4.29,2.69,3.21,2.72,1.75,3.88,2.22,2.84,4.45,
September,1.95,0.73,2.42,3.35,6.13,4.38,0.77,6.86,1.56,0.56,7.23,
October,2.93,1.13,1.72,6.39,6.77,5.28,3.82,3.01,8.83,5.92,4.01,
November,2.44,4.34,2.75,3.05,4.21,3.45,10.68,4.13,5.08,14.26,6.98,
December,5.12,1.96,5.82,4.75,6.15,5.67,0.43,5.20,3.94,9.03,4.74,
Total,40.38,20.85,42.78,38.91,52.53,42.31,39.47,47.36,44.15,43.70,48.36,
Calc annual,40.38,20.85,42.78,38.91,52.53,42.31,39.47,47.36,44.15,43.70,48.36,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,
