MANATON (HEATHERCOMBE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1736/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,,,,15.60,12.60,12.28,3.74,,
February,,,,,,,12.26,2.86,4.25,8.13,,
March,,,,,,,9.47,0.54,2.54,5.63,,
April,,,,,,,6.49,0.52,4.72,4.87,,
May,,,,,,,3.78,5.04,0.83,2.43,,
June,,,,,,,1.98,2.54,5.09,1.23,,
July,,,,,,,2.06,5.70,10.30,4.97,,
August,,,,,,0.53,1.44,8.71,4.34,0.26,,
September,,,,,,4.65,2.67,2.07,0.95,3.04,,
October,,,,,,2.83,4.54,9.27,8.80,9.41,,
November,,,,,,7.76,4.41,12.75,18.12,16.04,,
December,,,,,,11.84,5.18,9.71,4.57,6.39,,
Total,,,,,,,69.88,72.31,76.79,66.14,,
Calc annual,0.00,0.00,0.00,0.00,0.00,27.61,69.88,72.31,76.79,66.14,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
