"BEINN BHREAC",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5633,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.92,2.56,7.00,5.37,3.10,4.50,3.53,4.02,6.05,2.37,5.00,
February,4.63,0.68,4.30,,3.51,6.00,2.29,1.44,3.94,1.56,2.50,
March,3.66,3.43,2.75,12.21,1.26,3.50,1.33,3.20,4.14,0.30,2.97,
April,3.17,2.02,8.15,2.29,1.02,6.15,5.68,3.18,2.81,2.61,4.45,
May,2.22,2.85,3.23,11.68,4.70,4.35,4.18,5.03,4.26,3.13,1.77,
June,0.80,1.50,2.40,2.83,2.14,0.85,6.24,4.92,5.10,2.45,1.86,
July,3.55,2.22,7.03,5.21,4.46,2.85,3.02,3.59,2.10,3.83,4.93,
August,4.57,5.59,3.66,7.32,5.61,1.86,2.46,4.52,8.66,4.12,6.68,
September,2.94,1.55,4.06,4.03,6.13,4.85,4.45,7.29,5.61,2.68,7.00,
October,4.23,2.40,2.20,4.72,3.52,3.55,,4.86,6.93,4.52,5.83,
November,4.25,2.11,3.11,,2.78,2.20,10.00,3.75,4.76,3.76,6.21,
December,5.00,3.70,2.64,6.93,4.90,5.33,1.96,2.50,3.38,6.47,5.00,
Total,43.94,30.61,50.53,62.59,43.13,45.99,45.14,48.30,57.74,37.80,54.20,
Calc annual,43.94,30.61,50.53,62.59,43.13,45.99,45.14,48.30,57.74,37.80,54.20,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
