CARNOUSTIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO569344,Long,-2.701711,Lat,56.499692,Elevation,16,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,3.07,3.31,1.64,2.38,2.22,1.53,2,2.82,1.85,2.93,3.84,1.17,2.6,1.76,3.82,1.74,4.23,1.31,2.03,3.19,1.58,1.68,0.96,0.93,4.19,3.05,3.01,3.36,1.66,2.17,,,,,,,,,,3.9,1.37,0.61,0.97,0.95,2.83,2.32,,,
February,,,2.12,0.89,2.09,4.25,2.16,0.96,1.98,2.3,1.49,0.17,2.09,3.96,0.85,3.64,4.35,1.22,1.46,1.79,1.11,1.29,0.19,2.06,0.06,1.46,2.95,2.83,0.51,1.98,1.17,4.51,,,,,,,,,,2.52,0.51,0.85,2.18,1.66,1.4,3.26,,,
March,,,1.55,3.77,3.7,1.65,2.69,1.52,1.14,1.61,1.69,2.21,1.92,1.47,0.84,1.55,0.82,2.75,3.92,0.44,1.53,1.21,2.64,1.26,2.32,1.37,2.43,1.96,0.38,2.06,2.65,1.94,,,,,,,,,,2.25,2.64,0.31,2.24,1.65,1.09,2.14,,,
April,,,0.05,2.53,0.62,0.86,2.23,1.03,0.56,2.19,1.63,1.03,1.53,2.11,1.84,2.63,2.33,0.94,0.78,1.48,2.15,2.24,1.93,1.33,5.03,2.86,0.57,2,0.13,0.72,1.04,1.71,,,,,,,,,,2.79,1.47,2.16,0.94,0.69,0.93,0.7,,,
May,,,1.44,3.52,2.38,0.97,3.43,1.53,3.18,0.65,2.85,2.67,1.02,1.61,3.32,3.58,2.01,2.32,1.24,2.57,1.34,3.28,2.69,1.57,1.89,0.82,1.31,2.19,3.28,1.09,1.38,1.89,,,,,,,,,,1.62,2.61,2.3,2.9,1.81,0.68,1.47,,,
June,,1,2.64,1.27,1.02,1.22,3.3,0.97,0.99,1.26,0.92,0.72,1.79,0.82,1.99,0.77,2.54,2.02,4,1.65,1.85,4.58,1.2,1.25,0.88,3.38,0.68,2.2,2.45,1.3,0.2,1.09,,,,,,,,,,1.85,1.81,1.18,2.42,1.26,2.9,0.97,,,
July,,1.46,2.16,0.58,2.36,4.56,5.97,1.43,3.07,0.76,2.1,1.9,3.42,1.48,4.14,1.25,2.53,3.39,1.55,3.42,2.2,4.65,3.33,2.41,2.44,1.1,3.28,3.34,3.42,3.62,5.58,2.76,,,,,,,,,,4.66,1.86,2.95,2.14,1.15,4.22,5.33,,,
August,,0.86,3.4,1.34,2.64,2.43,3.87,4.51,2.91,1.55,2.98,2.54,1.74,4.37,3.43,1.68,2.03,3.45,4.25,3.64,6.99,2.81,0.61,0.73,2.62,1.63,1.08,3.54,1.13,1.21,1.16,3.1,,,,,,,,,,3.18,2.95,1.94,2.49,0.23,4.44,3.09,,,
September,,0.89,2.94,2.45,0.52,1.31,1.35,1.61,3.1,1.18,1.8,1.15,2.32,2.25,4.08,3.14,4.11,6.66,2.28,0.68,5.04,1.04,1.95,1.25,2.44,3.17,3.14,1.33,3.15,1.49,2.43,0.61,,,,,,,,,5.54,1.35,0.91,2.24,2.48,0.95,4.94,,,,
October,,1.37,3.56,2.04,2.61,1.98,3.74,2.26,2.39,2,2.15,1.82,1.84,2.18,4.23,1.88,5.19,4.87,3.42,2.47,3.3,1.09,5.86,2.51,2.93,3.09,1.09,2.7,2.97,2.81,4.15,3.43,,,,,,,,,1.3,0.5,1.9,1.37,5.48,1.84,1.16,,,,
November,,3.46,2.1,1.87,3.34,1.64,3.56,2.65,1.54,4.22,1.76,1.95,1.28,2.38,1.85,1.01,4.06,1.61,2.61,3.81,3.76,4.64,1.2,2.14,1.05,3.65,1.61,0.56,3.42,3.89,4.31,3.21,,,,,,,,,3.37,6.53,1.85,2.23,3.68,1.75,0.62,,,,
December,,4.26,2.05,1.58,4.11,7.05,3.74,1.32,1.78,4.86,3.12,1.19,1.61,2.54,2.8,1.88,0.34,2.45,2.21,4.28,2.41,0.98,2.36,1.05,3.52,1.69,1.64,3.34,2.34,1.02,1.24,0.56,,,,,,,,,1.16,1.76,2.03,2.75,2.28,5.22,2.38,,,,
Total,,,27.08,25.15,27.03,30.3,38.26,21.32,24.64,25.4,24.34,20.28,24.4,26.34,31.97,24.77,34.13,33.42,31.95,27.54,33.71,31,25.54,19.24,26.14,25.15,23.97,29.04,26.19,24.55,26.97,26.98,,,,,,,,,,32.91,21.91,20.89,30.2,19.16,27.59,,,,
