"CARNOUSTIE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5594,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.19,1.58,1.68,0.96,0.93,4.19,3.05,3.01,3.36,1.66,,
February,1.29,0.19,2.06,0.06,1.46,2.95,2.83,0.51,1.98,1.17,,
March,1.21,2.64,1.26,2.32,1.37,2.43,1.96,0.38,2.06,2.65,,
April,2.24,1.93,1.33,5.03,2.86,0.57,2.00,0.13,0.72,1.04,,
May,3.28,2.69,1.57,1.89,0.82,1.31,2.19,3.28,1.09,1.38,,
June,4.58,1.20,1.25,0.88,3.38,0.68,2.20,2.45,1.30,0.20,,
July,4.65,3.33,2.41,2.44,1.10,3.28,3.34,3.42,3.62,5.58,,
August,2.81,0.61,0.73,2.62,1.63,1.08,3.54,1.13,1.21,1.16,,
September,1.04,1.95,1.25,2.44,3.17,3.14,1.33,3.15,1.49,2.43,,
October,1.09,5.86,2.51,2.93,3.09,1.09,2.70,2.97,2.81,4.15,,
November,4.64,1.20,2.14,1.05,3.65,1.61,0.56,3.42,3.89,4.31,,
December,0.98,2.36,1.05,3.52,1.69,1.64,3.34,2.34,1.02,1.24,,
Total,31.00,25.54,19.24,26.14,25.15,23.97,29.04,26.19,24.55,26.97,,
Calc annual,31.00,25.54,19.24,26.14,25.15,23.97,29.04,26.19,24.55,26.97,,
Difference,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
