HATFIELD-BROAD-OAK-BARRINGTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL550176,Long,0.2491,Lat,51.8355,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,2.04,1.4,2.83,2.7,0.95,3,1.34,1.58,2.83,3.12,2.1,1.7,3.16,1.3,2.72,2.2,2.64,1.59,3.1,1.57,2.11,1.87,1.28,1.84,1.65,2.02,3.79,4.04,2.68,5.24,2.3,1.94,2.29,4.52,1.26,1.81,1.82,2.08,3.68,1.38,1.36,2.38,1.96,0.94,1.09,2.26,3.22,1.12,2.08,2.11,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,2.29,1.27,1.43,0.63,2.02,2.89,3.79,0.69,0.83,2.74,0.41,0.38,1.98,3.18,0.77,3.24,3.03,3.55,1.43,0.7,0.65,2.11,0.21,1.55,0.37,2.54,1.9,3.47,0.69,0.83,1.36,2.12,1.31,1.13,1.05,1.48,2.57,1.74,1.58,1.22,3.68,5.11,0.73,1.75,2.16,1.71,0.57,2.47,2.72,0.07,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,1.1,2.06,2.92,1.64,4.26,1.52,4.26,1.7,1.07,2.4,1.63,0.96,1.82,1.52,1.15,0.94,0.19,2.35,2.01,0.05,1.53,0.14,1.28,2.27,2.14,0.58,0.97,2.93,0.34,1.59,3.27,2.92,1.52,0.38,0.17,0.95,1.53,5.54,1.02,0.86,0.59,2.97,3.27,0.45,2.29,1.55,0.78,1.48,1.12,1.85,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,1.51,0.7,0.13,1.92,0.82,0.92,1.33,1.92,3.17,3.59,3.96,1.74,2.51,1.39,2.85,1.72,2.97,1.7,0.94,1.92,2.54,3.42,1.86,1.36,1.99,2.97,1.18,2.83,0.15,2.97,1.75,1.45,1.23,1.11,1.75,1.19,1.11,1.91,1.89,1.68,1.87,2.57,1.33,2.47,0.3,0.3,1.11,0.25,1.21,2.4,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,2.44,1.02,0.95,1.46,1.49,2.22,2.12,3.13,1.93,0.3,3.56,0.83,0.86,1.64,4.72,2.13,1.43,0.83,1.55,1.65,2.17,2.96,3.49,1.55,0.51,1.36,0.75,2.67,2.12,1.54,0.53,1.45,2.25,1.47,1.24,3.42,2.06,0.77,2.28,1.87,1.87,2.69,0.9,1.7,1.85,4.95,0.54,0.83,2.67,0.78,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,2.43,2.06,3.11,1.29,2.91,1.5,2.78,0.66,0.7,1.34,1.53,0.35,1.55,1.02,2.18,0.37,3.35,3.77,2.54,0.53,0.56,1.53,0.51,0.9,1.38,3.7,4.27,1.77,0.53,1.34,0.64,1.93,0.22,1.63,2.06,1.47,2.17,2.41,2.98,0.72,2.19,1.2,2.69,2.04,1.92,2.67,1.66,1.97,5.62,0.82,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,2.12,0.74,1.47,1.41,2.09,3.86,1.14,2.83,4.2,2.09,4,0.15,3.78,2.16,4.79,4.04,2.36,2.93,1.71,2.49,2.13,4.51,2.47,1.35,1.18,0.54,4.14,3.97,1.82,2.77,3.87,2.81,2.34,1.81,1.99,1.97,3.73,3.15,1.24,0.81,3.23,0.84,0.7,3.3,2.79,1.32,3.21,2.99,2.64,1.52,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,2.46,0.4,5.39,0.76,0.89,3.03,3.49,4.87,1.16,2.23,1.76,0.79,2.8,1.9,2.67,2.42,2.38,3.39,2.12,1.57,2.89,5.48,1.15,0.49,2.06,1.9,0.57,0.89,1.23,3.27,0.07,4.62,2.01,1.45,2.43,1.22,3.54,0.11,4.01,1.27,1.61,4.13,3.17,1.95,2.9,1.34,6.13,1.9,3.17,0.7,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,0.95,1.27,2.63,0.88,1.09,1.98,1.31,1.41,3.88,1.19,2.65,2.8,3.13,1.72,3.03,2.66,1.11,4.44,0.72,0.8,3.25,1.56,1.68,3.24,1.24,3.57,2.55,0.99,2.61,1.45,0.91,0.54,1.63,2.07,2.97,2.3,2.97,2.06,1.34,0.85,3.33,3.03,2.6,1.75,1.35,1.91,1.85,2.96,3.76,0.06,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,1.41,2.8,1.86,3.15,1.46,1.45,3.19,3.72,1.57,0.88,0.96,0.86,0.83,4.64,3.87,3.2,2.16,2.04,3.12,3.29,1.32,0.55,5.12,1.96,1.43,2.56,1.99,1.43,2.64,5.38,2.68,1.46,4.48,1.82,3.56,3.98,1.6,0.18,2.75,4.82,0.38,0.79,2.34,3.7,2.36,3.91,2.15,2.12,2.6,1.62,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
