SOUTH BRENT (GLAZEBROOK),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8541,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,13.28,9.37,8.10,4.68,,,,,,,,
February,2.23,0.26,7.49,12.85,,,,,,,,
March,6.46,4.98,6.36,3.79,,,,,,,,
April,6.66,1.53,7.50,6.44,,,,,,,,
May,3.38,5.16,2.67,4.16,,,,,,,,
June,3.43,0.14,1.94,0.58,,,,,,,,
July,7.67,2.11,7.78,2.11,,,,,,,,
August,2.41,5.43,6.53,4.98,,,,,,,,
September,3.18,1.87,5.02,5.61,,,,,,,,
October,4.95,2.43,3.62,11.29,,,,,,,,
November,3.70,6.19,4.31,5.50,,,,,,,,
December,10.07,4.40,9.71,8.56,,,,,,,,
Total,67.42,43.87,71.03,70.55,,,,,,,,
Calc annual,67.42,43.87,71.03,70.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
