"WEST THORNEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1402,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,2.95,2.06,1.02,2.36,3.33,1.26,,,,,,
February,2.48,3.38,0.71,3.46,1.97,3.08,,,,,,
March,1.10,2.13,1.04,0.58,1.90,1.79,,,,,,
April,1.70,0.93,3.19,0.92,1.31,0.75,,,,,,
May,0.67,1.05,0.81,2.34,0.52,3.91,,,,,,
June,2.03,2.29,2.53,1.31,1.16,2.78,,,,,,
July,4.92,2.50,1.94,2.94,1.97,0.42,,,,,,
August,0.97,2.71,1.41,1.10,1.43,0.38,,,,,,
September,5.30,3.20,1.62,2.21,2.94,4.44,,,,,,
October,4.27,1.76,6.62,2.12,1.64,2.72,,,,,,
November,1.55,3.57,3.72,3.45,0.55,2.68,,,,,,
December,3.26,1.15,2.21,0.62,3.06,1.27,,,,,,
Total,31.20,26.73,26.82,23.41,21.78,25.48,,,,,,
Calc annual,31.20,26.73,26.82,23.41,21.78,25.48,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
