"CREWE, WISTASTON ROAD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7835,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,,,1.20,3.44,2.22,1.05,0.46,,
February,,,,,,1.76,0.29,0.74,0.64,1.80,,
March,,,,,,1.40,1.72,1.43,1.88,0.12,,
April,,,,,,1.98,1.17,0.86,0.95,3.46,,
May,,,,,,1.54,3.62,1.25,0.76,2.55,,
June,,,,,,3.23,1.28,0.57,1.10,0.55,,
July,,,,,,1.20,0.99,1.14,5.87,4.25,,
August,,,,,,1.71,0.88,0.99,2.73,4.75,,
September,,,,,,3.94,2.13,2.66,0.80,2.24,,
October,,,,,,4.73,2.77,2.54,1.36,1.57,,
November,,,,,,2.48,1.78,0.98,3.21,1.48,,
December,,,,,,1.38,3.86,3.10,2.03,1.82,,
Total,,,,,,26.55,23.93,18.48,22.38,25.05,,
Calc annual,0.00,0.00,0.00,0.00,0.00,26.55,23.93,18.48,22.38,25.05,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,-0.00,0.00,,
