"GLASGOW, MAXWELL DRIVE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5206,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,1.48,5.89,
February,,,,,,,,,,1.52,0.27,
March,,,,,,,,,,0.83,3.29,
April,,,,,,,,,,1.19,1.21,
May,,,,,,,,,,2.43,1.48,
June,,,,,,,,,4.76,2.82,2.73,
July,,,,,,,,,1.72,2.60,4.17,
August,,,,,,,,,3.43,5.85,5.39,
September,,,,,,,,,2.79,1.21,5.60,
October,,,,,,,,,6.05,4.78,6.26,
November,,,,,,,,,4.52,7.15,4.91,
December,,,,,,,,,3.80,9.01,3.65,
Total,,,,,,,,,,40.87,44.85,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.07,40.87,44.85,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
