"BUDLEIGH SALTERTON (SQUABMOOR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1802,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.75,2.87,4.82,1.74,4.07,5.13,4.30,3.89,4.71,2.08,5.07,
February,0.61,0.32,2.86,6.71,1.57,3.99,2.80,3.28,2.63,2.06,1.43,
March,3.26,2.01,3.53,1.49,1.39,0.28,0.34,3.78,3.51,0.16,2.70,
April,3.94,0.86,2.99,2.73,2.75,2.77,2.93,1.94,1.34,1.04,3.54,
May,1.46,1.95,0.74,1.50,4.10,4.44,0.67,0.47,1.47,2.69,1.66,
June,2.22,0.46,0.57,0.39,3.32,0.13,3.73,2.20,1.73,2.62,0.21,
July,3.99,0.53,3.87,0.82,4.61,2.44,1.41,4.30,1.16,1.51,1.92,
August,0.79,2.32,3.42,2.36,3.72,1.68,1.12,2.95,1.97,1.86,3.61,
September,1.12,0.62,3.15,2.63,5.78,3.87,1.35,6.03,1.74,0.34,5.43,
October,2.78,0.96,1.43,4.62,6.44,4.26,2.56,2.30,5.30,4.91,3.30,
November,2.00,3.71,2.46,2.13,3.35,2.69,8.48,3.11,3.98,10.65,5.63,
December,4.43,1.52,5.54,2.90,4.25,4.75,0.70,4.76,2.62,8.22,4.22,
Total,31.35,18.13,35.38,30.02,45.35,36.43,30.39,39.01,32.16,38.14,38.72,
Calc annual,31.35,18.13,35.38,30.02,45.35,36.43,30.39,39.01,32.16,38.14,38.72,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
