ODIHAM-MILL-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU731521,Long,-0.95296,Lat,51.26388,Elevation,241,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,1.59,3.08,2.13,1.95,0.62,4.87,5.77,2.95,4.95,2.47,2.62,3.4,5.71,1.88,1.21,2,2.28,4.8,0.91,0.59,3.58,2.22,,,,,,,,
February,,,,,,,,,,,,1.84,0.08,,0.06,3.29,2.27,4.76,0.45,1.18,2.99,2.78,0.75,1.12,0.84,1.82,2.23,1.51,1.29,1.42,4.62,5.51,0.67,,,,,,,,
March,,,,,,,,,,,,0.21,1.63,3.17,2.65,0.41,1.92,4.42,0.16,1.53,2.75,3.9,2,0.41,0.29,0.8,1.04,5.09,0.93,1.44,0.96,4.48,2.31,,,,,,,,
April,,,,,,,,,,,,3.49,2.9,0.97,1.57,3.39,1.88,2.09,0.03,2.11,1.09,1.23,2.29,0.86,1.04,0.84,1.64,2.19,1.89,2.17,2.95,2.81,1.61,,,,,,,,
May,,,,,,,,,,,,3.33,4.66,1.98,0.6,0.73,0.76,3.84,1.33,0.89,1.03,1.82,3.39,2.72,0.32,1.62,2.89,1.1,3.45,2.43,1.32,2.7,3.12,,,,,,,,
June,,,,,,,,,,,,1.51,1.24,1.83,1.07,3.27,3.49,1.2,0.74,1.01,0.7,2.01,0.53,0.8,2.09,1.93,2.91,1.29,1.95,0.88,1.24,1.08,1.67,,,,,,,,
July,,,,,,,,,,,1.39,3.47,1.93,1.78,3.2,0.99,3.79,0.9,1.99,3.48,2.39,4.92,1.56,2.01,2.12,3.54,1.91,1.52,0.84,1.31,4.86,1.64,1.12,,,,,,,,
August,,,,,,,,,,,3.54,3.19,1.95,0.64,2.28,3.32,0.83,1.5,1.25,1.61,0.42,4.32,1.96,2.22,1.02,1.16,3.45,0.5,2.42,1.54,4.2,4.61,3.47,,,,,,,,
September,,,,,,,,,,,2.86,1.35,2.63,,1.31,4.21,3.09,1.94,1.12,0.83,2.83,0.06,1.41,1.29,2.27,1.99,4.01,0.87,2.38,1.25,3.26,3.89,4.16,,,,,,,,
October,,,,,,,,,,,1.27,0.4,4.15,1.98,1.31,4.49,1.94,3.54,3.21,5.22,2.6,1.38,3.36,3.85,3.96,3.72,0.94,0.72,1.9,7.06,0.37,0.91,3,,,,,,,,
November,,,,,,,,,,,5.94,3.96,1.35,,2.1,5.43,3.37,1.43,3.64,5.82,7.78,2.82,2.13,1.82,3.97,0.26,4.83,0.99,1.32,2.86,6.05,6.8,3,,,,,,,,
December,,,,,,,,,,,2.84,0.51,0.65,,6.53,3.35,3.27,3.78,3.58,1.28,1.35,1.96,3.6,1.65,2.42,2.32,2.51,2.51,5.09,1.44,1.79,2.53,2.09,,,,,,,,
Total,,,,,,,,,,,,24.85,26.25,,24.63,33.5,31.48,35.17,20.45,29.91,28.4,29.82,26.38,24.46,22.22,21.21,30.36,20.57,28.26,24.71,32.21,40.54,28.44,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928 and 1929 removed as questionable exposure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 Jan-June increased by 12.5 percent to compensate for bad exposure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930 June 30 Gauge moved 50yds SSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933 Feb Sept Nov Dec adjusted by nearby stations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938 Oct 18 Inspection Site satisfactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942 Jan corrected for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Jan marked as corrected probably for snow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 House sold and new owner unable to keep regular records,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
