LOXLEY VALLEY THORNSEAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK230923,Long,-1.655332,Lat,53.426994,Elevation,1326,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,1.4,5.24,5.08,3.52,6.45,3.67,3.99,3.57,5.26,5.31,6.51,5.78,4,3.25,5.65,5.47,2.93,10.16,1.72,5.61,7.18,4.63,2.88,4.42,2.5,4.82,7.27,5.78,6.96,4.52,,3.83,5.8,7.07,4.84,6.1,4.25,9.62,2.39,2.35,4.6,5.42,1.8,4.49,3.4,7.25,3.35,4.79,4.39,6.45
February,,5.48,2.1,1.64,2.53,4.91,7.36,0.63,4.79,2.63,4.55,0.46,4.1,7.25,2.02,6.19,3.58,1.73,6.2,0.64,1.17,5.08,0.8,7.71,0.38,7.05,4.49,8.22,2.87,3.13,3.42,,1.7,3.73,2.56,5.12,7.16,3.93,3.67,2.51,7.25,3.69,1.59,2.5,3.8,3.23,1.57,3.95,6.55,0.31,3.2
March,,2.29,5.39,4.84,5.08,1.88,6.28,2.91,1.76,5.17,2.69,3.23,2.93,2.65,1.14,2.05,2.8,4.88,2.7,0.55,3.71,0.18,2.94,3.2,4.12,2.03,3.43,4.19,1.19,3.38,3.34,6.06,2.79,2.01,0.68,1.19,1.67,7.19,1.79,1.62,1.97,5.74,2.62,2.74,2.91,4.2,2.23,3.48,3.29,1.88,2.24
April,,2.99,1.31,3.83,1.95,1.8,3.03,2.18,1.72,2.57,6.67,1.49,4.41,3.17,2.39,3.71,2.45,5.82,1.84,1.61,3.87,5.54,5.56,1.68,3.35,3.84,2.18,3.28,0.38,2.8,3.35,2.62,2.41,3.14,3.39,2.82,2.43,4.24,2.67,4.29,4.84,2.08,2.35,3.3,0.7,1.61,2.26,0.21,1.28,4.49,2.83
May,,1.16,4.34,3.12,2.24,1.77,3,1.89,2.73,1.64,4.59,1.9,1.18,4.96,5.3,4.5,3.84,1.76,1.85,2.33,2.48,3.03,7.36,1.95,2.34,0.69,2.43,3.87,3.21,2.71,1,3.79,4.59,3.3,3.81,4.13,2.91,3.06,1.57,2.88,2.47,4.26,3.02,2.87,5.05,4.94,1.01,1.8,3.77,1.38,2.13
June,,3.4,4.04,1.67,4.45,1.33,3.73,2.17,1.47,1.09,3.99,0.37,2.24,1.12,2.19,0.09,3.99,5.16,4.77,1.9,3.26,5.27,0.93,2.25,1.36,4.39,3.86,1.25,3.43,2.85,0.98,0.68,1.32,2.86,2.87,4.53,6.03,3.36,5.08,0.69,1.38,1.13,2.29,3.12,2.71,3.65,4.74,1.47,5.14,1.9,1.83
July,,0.35,7.67,1.42,3.22,5.98,2.1,1.62,3.64,4.45,7.13,1.48,4.37,3.63,4.21,1.95,4.38,2.74,1.43,2.58,8.93,5.37,4.85,3.16,2.93,1.91,4.37,3.89,4.97,7.2,3.45,4.07,4.15,1.99,3.61,1.7,3.7,2.39,2.08,4.42,2.42,1.95,2.27,4.16,4.26,1.37,8.84,3.49,6.29,2.7,6.11
August,,2.97,9.09,1.96,2.15,3.49,1.68,7.27,1.78,3.89,1.88,7.13,8.16,4.08,4.59,3.46,3.96,4.76,4.49,3.93,3.94,7.53,2.56,0.79,2.13,2.78,1.85,1.54,3.08,2.88,1.15,5.18,4.11,4.35,3.59,3.24,4.86,0.51,5.96,2.62,3.97,4.99,2.84,4.52,7.29,1.13,7.46,8.28,3.01,1.6,4.58
September,,2.95,2.44,3.36,3.4,0.94,2.04,1.96,10.15,3.15,1.76,0.85,4.03,3.87,5.02,3.83,2.54,5.95,0.53,1.79,5.89,6.11,3.19,1.98,3.54,6.32,6.39,1.77,3.31,2.41,3.51,0.4,2.71,4.74,5.6,2.36,6.61,1.9,2.67,1.79,5.6,2.27,5.7,2.01,4.74,1.85,4.46,6.23,4.32,0.08,4.32
October,,3.62,4.06,5.02,3.76,2.57,6.32,6.79,3.06,4.36,2.49,3.02,1.51,3.49,6.06,5.09,5,4.99,6.44,5.51,5.67,1.81,7.55,6.05,5.47,9.85,5.18,3.8,8.74,4.66,5.25,6.12,5.59,2.64,4.65,7.07,2.24,1.03,2.34,4.63,2,1.11,7.69,2.08,7.29,3.6,2.83,4.21,4.13,4.22,8.41
