CARMUNNOCK WATER WORKS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5203/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,100.00,4.97,2.70,,
February,,,,,,,,,4.82,4.73,,
March,,,,,,,,,1.25,2.94,,
April,,,,,,,,,3.91,3.68,,
May,,,,,,,,100.00,1.93,1.34,,
June,,,,,,,,5.47,0.81,2.21,,
July,,,,,,,,3.14,1.85,4.80,,
August,,,,,,,,6.60,3.90,4.91,,
September,,,,,,,,6.23,1.31,8.26,,
October,,,,,,,,3.96,5.03,3.83,,
November,,,,,,,,3.12,4.20,2.91,,
December,,,,,,,,5.20,8.23,1.78,,
Total,,,,,,,,100.00,42.21,44.09,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.72,42.21,44.09,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-133.72,0.00,0.00,,
