?PENRITH GREYSTOKE CASTLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY435310,Long,-2.8774,Lat,54.671,Elevation,650,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,3.42,2.1,2.51,6.74,3.36,2.91,1.28,5.15,2.52,2.81,1.14,3.92,8.58,3.78,3.08,3.26,6.53,4.75,2.02,7.89,1.9,4.2,3.83,5.54,2.47,3.79,5.65,3.35,5.32,7.85,2.59,3.72,4.25,5.18,8.15,4.8,3.26,3.5,7.5,,,,,
February,,,,,,,,2.77,1.18,2.48,0.91,0.41,2.58,6.05,13.21,0.72,2.38,4.08,4.78,3.64,5.01,0.98,1.15,9.77,4.32,3.14,3.28,3.1,4.08,3.9,7.96,5.69,2.51,3.98,6.98,5.93,4.83,1.12,6.34,0.64,5.32,0.85,4.42,6,0.6,7.1,,,,,
March,,,,,,,,1.82,2.54,1.86,2.98,2.4,0.92,1.5,3.49,4.26,5.88,7.09,1.51,2.65,0.61,3.08,2.77,9.03,2.84,3.5,3.04,4.38,4.9,3.64,3,1.98,4.97,7.97,5.4,1.12,2.72,2.13,0.95,3.95,6.73,6.98,2.69,1.89,0.84,1.63,,,,,
April,,,,,,,,2.01,1.87,2.39,1.22,1.77,1.2,0.38,2.22,1.99,2.32,2.23,4.34,2.82,3.15,2.38,2.3,1.63,4.1,4.17,0.94,1.51,2.43,2.62,2.93,2.88,0.89,5.02,1.68,2.38,3.56,3.1,0.76,2,3.69,3.2,2.69,3.21,1.46,4.32,,,,,
May,,,,,,,,2.13,2.85,3.58,2.62,1.76,3.38,1.36,4.23,0.57,0.39,1.27,3.13,3.11,2.14,1.58,3.05,3.51,1.8,0.76,5.94,5.84,2.65,1.74,2.73,3.2,1.57,1.64,1.98,1.22,2.32,1.3,2,1.12,5.1,1.71,1.35,3.3,3.97,4.75,,,,,
June,,,,,,,,0.17,0.91,1.05,3.78,2.37,4.38,2.66,3.51,1.05,3.64,3.3,2.72,1,3.33,1.85,1.55,1.33,5.28,1.35,1.04,4.93,2,2.79,1.63,4.68,5.34,2.56,1.71,1.28,2.86,3.1,1.2,2.34,1.95,0.29,1.75,0.62,1.65,0.47,,,,,
July,,,,,,,,2.23,5.87,1.94,2.75,4.07,1.94,3.68,2.98,5.63,3.59,2.06,1.38,2.01,2.23,1.29,3.3,4.22,1.65,1.15,2.28,2,3.72,5.01,4.3,0.5,4.68,0.83,3.4,2.31,2.55,1.23,3.95,0.72,5.6,2.42,4.85,2.38,4.82,1.5,,,,,
August,,,,,,,,2.41,3.29,4.1,4.14,7.35,7.34,4.54,3.83,5.53,2.91,6.08,7.56,1.62,7.28,4.57,1.7,5.28,4.88,2.46,4.77,3.49,4.58,3.3,7.2,3.08,5.35,1.72,1.67,2.39,1.9,5.73,4.05,3.03,2.4,5.36,2.65,9.87,2.55,2.8,,,,,
September,,,,,,,,4.43,1.08,2.28,3.98,6.26,5.68,3.6,0.5,1.28,6.08,5.05,1.76,6.78,2.24,1.56,2.58,4.48,1.04,3.25,1.83,0.5,3.9,2.53,0.45,2.78,2.33,2.18,2.9,1.28,1.84,4.46,9.68,2.47,2.28,2.41,4.02,4.62,5.5,2.5,,,,,
October,,,,,,,,2.28,3.43,6.15,3.34,6.53,5.29,5.23,5.43,4.92,7.52,2.88,3.81,1.87,5.72,3.87,3.45,11.54,1.78,3.05,6.66,5.96,1.89,6.61,3.05,5.4,5.04,3.46,1.15,0.57,8.65,6.6,4.44,2.57,2.18,2.34,1.45,8.1,3.5,4.3,,,,,
November,,,,,,,,3.48,8.53,1.76,7.06,4.71,2.57,3.3,4.54,5.97,1.38,3.35,4.33,8.89,3.34,5.1,2.99,3.71,3.8,4.46,4.86,3.61,3.67,2.65,3.5,5.08,4.26,5.58,7.84,1.18,6.4,4.98,3.98,4.35,3.54,3.03,1.9,7.22,3.45,1.6,,,,,
December,,,,,,,,4.43,3.67,3.43,0.48,9.05,1.92,5.51,4.67,4.3,4.44,6.08,7.53,3.05,7.61,5.69,6.05,3.66,4.34,2.55,3.04,6.45,3.11,6.73,4.73,9.56,8.89,4.92,8.48,6.85,3.8,1.9,5.02,4.67,3.56,7.86,7.02,3.95,7.7,5,,,,,
Total,,,,,,,,31.58,37.32,33.53,40,50.04,40.11,39.09,53.76,38.74,43.34,44.61,46.77,46.02,46.44,35.03,34.15,64.69,40.58,31.86,45.57,43.67,41.13,45.35,47.02,47.3,49.62,45.51,46.54,31.83,49.28,38.24,46.09,32.11,47.53,44.6,39.59,54.42,39.54,43.47,,,,,
