WORTLEY - MS&LR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK299992,Long,-1.550841,Lat,53.488668,Elevation,548,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,1.79,4.57,2.28,0.79,1.42,4.16,1.89,2.13,1.3,1.93,3.86,0.72,2.7,0.69,3.5,3.6,1.34,0.98,2.17,3.02,0.25,4.12,0.92,1.83,1.32,2.26,1.23,4.82,3.44,1.31,3.69,1.44,2.28,2.48,3.58,3.59,3.04,3.61,,,,,,,,
February,,,,,,3.1,0.37,0.67,1.13,1.08,1.23,0.04,2.97,3.76,3.29,0.54,0.95,3.04,1.15,1.47,3.88,1.26,1.54,2.16,4.77,0.82,1.69,1.7,1.56,0.61,2.87,2.59,2.27,1.25,2.19,3.89,4.54,0.69,2.72,2.62,3.08,0.21,2.7,,,,,,,,
March,,,,,,2.14,2.7,1.53,3.59,3.39,2.29,0.94,1.36,0.56,1.58,1.94,3.03,3.31,1.5,1.15,0.64,2.57,1,3.41,1.6,2.48,1.99,1.6,3.06,3.65,0.44,1.23,3.29,3.53,2.43,0.77,5.33,2.2,1.52,5.25,2.62,1.61,2.04,,,,,,,,
April,,,,,,2.31,2.16,0.59,2.96,3.95,0.93,2.65,1.54,0.56,2.44,2.3,0.96,2.66,3.15,2.15,0.98,1.41,2.8,1.61,1.22,2.06,0.75,1.83,2.2,1.46,2.19,1.13,0.33,2.73,0.81,1.01,1.15,2.04,1.47,1.38,5.63,0.96,4.15,,,,,,,,
May,,,,,,2.29,6.85,2.3,0.46,3.57,3.46,3.72,3.26,2.94,1.31,0.84,0.39,0.78,2.7,2.51,1.31,1.63,3.16,3.38,2.75,0.54,2.13,4.41,2.56,1.73,3,0.95,3.78,2.26,1.12,1.54,3.56,1.96,1.9,1.28,2.42,1.36,0.75,,,,,,,,
June,,,,,,3.16,1.03,0.42,2.04,0.37,2.72,2.94,3.37,1.84,2.43,2.61,2.73,2.95,1.06,2.06,2.72,0.88,2.57,1.96,0.6,1.95,2.44,3.77,1.94,4.37,2.75,2.54,3.31,0.96,3.63,0.9,1.89,1.91,0.56,0.44,3.09,0.29,0.79,,,,,,,,
July,,,,,,0.59,4.05,1.55,4.79,2.03,2.57,1.85,2.04,2.97,2.41,4.76,0.77,0.75,0.73,2.23,3.55,4.28,1.58,2.47,1.4,1.57,1.54,1.67,2.1,3.75,2.59,0.12,5.49,2.19,1.63,4.39,1.11,0.64,2.41,3.86,4.9,0.62,3.52,,,,,,,,
August,,,,,,1.43,1.78,1.69,2.01,2.07,3.06,3.46,1.99,2.42,2.16,2.11,1.48,1.87,3.08,1.58,5.17,1.01,3.72,4.51,3.89,3.2,1.72,1.61,2.37,1.97,3.69,2.37,6.33,1.18,1.08,2.62,1.58,4.57,1.53,3.27,1.24,4.65,7.05,,,,,,,,
September,,,,,,2.67,1.08,2.47,1.01,1.38,1.73,2.49,2.84,1.03,0.79,0.52,6.72,2.4,0.66,4.01,0.47,0.72,1.55,3.84,0.74,0.98,0.64,0.38,1.53,2.54,0.21,2.27,1.35,3.12,1.37,0.66,1.49,1.04,7.24,2.23,1.11,0.56,3.2,,,,,,,,
October,,,,,1.29,6.83,4.87,2.7,0.87,4.91,1.19,4.16,7.39,1.77,4.76,4.13,3.34,1.09,3.73,2.62,2.32,1.77,2.86,7.68,0.45,1.27,7.1,6.33,1.27,2.64,2.17,2.35,2.78,4.88,2.08,1.74,4.6,3.81,1.76,4.8,2.21,2.31,1.33,,,,,,,,
