"NIBLEY HOUSE, NORTH NIBLEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2145,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.77,2.98,3.49,1.74,4.30,2.97,4.18,2.86,4.47,0.92,4.96,
February,1.27,0.49,2.92,5.52,0.31,3.15,2.37,3.42,2.46,0.89,0.96,
March,2.70,1.73,2.81,2.06,1.13,0.72,0.39,2.59,3.20,0.24,2.71,
April,4.82,0.81,2.89,2.67,2.59,1.90,2.80,1.08,1.30,0.99,2.15,
May,2.47,1.93,0.93,1.83,4.34,4.36,2.50,1.04,0.98,2.37,1.48,
June,4.18,0.10,0.86,0.53,3.67,0.04,2.21,3.33,3.04,1.31,0.80,
July,5.25,0.66,4.80,1.76,4.50,3.25,2.98,3.72,2.59,1.71,3.68,
August,1.40,2.91,4.60,2.58,4.79,3.10,2.33,4.51,1.93,2.84,2.58,
September,2.30,2.21,1.49,2.63,4.04,3.84,0.95,5.28,1.49,0.25,3.46,
October,2.34,1.76,1.28,4.94,5.36,3.15,3.29,2.05,5.42,5.48,2.31,
November,1.31,1.82,2.01,1.99,2.45,1.58,5.77,2.30,3.52,8.19,3.73,
December,3.03,2.21,4.22,2.73,3.49,3.53,0.58,3.64,2.77,6.84,2.99,
Total,34.84,19.61,32.30,30.98,40.97,31.59,30.35,35.82,33.17,32.03,31.81,
Calc annual,34.84,19.61,32.30,30.98,40.97,31.59,30.35,35.82,33.17,32.03,31.81,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
