"MELROSE (BOWDEN, KIPPILAW)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5051/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,,2.14,1.53,4.20,2.88,3.85,5.88,1.08,,
February,,,,0.09,1.77,2.94,2.90,0.92,1.97,1.13,,
March,,,,2.86,1.16,2.00,2.29,0.74,3.24,3.10,,
April,,,,3.18,2.89,1.06,1.47,0.28,1.43,1.93,,
May,,,,1.84,1.01,1.07,3.72,2.81,0.89,1.75,,
June,,,,2.19,4.21,2.18,1.85,2.70,2.35,1.14,,
July,,,,1.83,0.99,3.73,3.32,3.50,3.15,6.77,,
August,,,,3.10,2.83,1.51,4.80,2.10,1.11,0.89,,
September,,,,2.41,3.23,4.01,1.93,2.24,1.99,2.76,,
October,,,,5.06,5.18,3.08,3.15,5.35,3.05,2.86,,
November,,,,1.94,3.33,3.73,0.54,5.73,4.27,3.36,,
December,,,,3.17,1.22,2.78,4.13,3.63,1.11,3.17,,
Total,,,,29.81,29.35,32.29,32.98,33.85,30.44,29.94,,
Calc annual,0.00,0.00,0.00,29.81,29.35,32.29,32.98,33.85,30.44,29.94,,
Difference,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
