WHEATHAMPSTEAD-WATER-END-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL2038813867,Long,-0.2551211,Lat,51.810483,Elevation,255,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,958/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,,,2.4,2.44,2.77,5.12,1.55,2.01,2.24,2.47,4.97,1.29,0.9,3.69,2.58,0.96,1.01,,3.56,,2.77,1.95,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,,,1.75,1.62,1.31,1.06,1.11,1.98,2.56,1.85,1.09,1.27,4.6,4.78,0.46,1.61,1.95,,0.84,,2.52,1.43,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,,,2.54,1.84,1.28,0.62,0.13,0.65,2.03,5.83,0.79,1.18,0.79,3.37,3.19,0.7,2.38,,0.97,,1.33,0.85,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,,,1.56,1.47,1.48,1.11,1.83,1.44,1.21,2.45,1.53,1.83,1.86,3.02,2.18,2.24,0.27,0.55,1.11,,1.51,1.93,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,,,1.9,1.97,2.72,2.5,0.7,2.49,2.3,1.14,2.67,1.67,1.89,2.73,1.2,1.62,2.15,4.15,0.21,1.43,,0.65,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,,,,1.27,0.4,1.67,1.37,2.44,2.55,1.69,3.03,0.68,1.33,2.02,0.87,1.66,3.37,1.97,1.83,,,0.75,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,,,,3.83,1.96,1.55,1.62,2.42,1.87,1.54,1.09,1.23,4.96,0.9,0.59,3.9,2.87,0.46,2.57,,1.05,4.1,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,,,0,4.71,2.32,1.4,3.82,1.23,3.68,0.09,2.85,1.57,2.71,3.68,5.73,1.56,3.48,0.79,5.17,,3.25,0.82,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,,,0.78,0.49,2.36,1.83,2.59,1.79,3.49,1.19,1.46,0.58,3.69,3.33,3.43,2.2,1.74,1.35,1.41,3.26,3.51,0,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,,,3.09,1.06,4.11,2.86,3.33,2.95,1.62,0.05,1.91,5.51,0.48,1,2.41,2.58,1.88,3.54,2.16,2.2,3.01,2.53,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
