"AIRDRIE, FORRESTBURN RESERVOIR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS874649,Long,-3.800738,Lat,55.864083,Elevation,720,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,3.4,2.5,4.5,3.1,3.6,5,4.5,2.6,2.1,3,2.5,3.6,5.2,2.7,3.9,3.1,4.4,7.2,3.8,4.1,3.5,3.4,3.6,5.1,7.6,,5.33,2.7,6.72,3.44,3.85,2.32,4.66,3.82,6.54,4.52,0.96,0.97,4.46,2.88,5.23,,,,,,
February,,,,,2.7,2.3,2.6,2.5,2.1,2.5,4.2,4.8,2.5,2.1,3.2,2.8,4.2,1.2,4.5,1.7,4.7,0.5,2.6,3.4,1.2,3.6,4.3,2.2,4.07,,0.47,3.68,0.06,2.95,0.53,4.33,2.56,4.84,1.26,4.32,1.69,3.09,1.91,4.28,1.38,,,,,,
March,,,,,2,4.4,2.3,3.9,4.4,4.1,1.9,1.8,5.2,4.5,4.4,2.8,2.5,2.2,1.3,2.2,3.4,5,2,1.5,1.2,2.7,3.2,3,2.61,,1.99,1.25,2.17,1.38,3.6,2.51,2.9,1.02,2.9,4.52,4.06,2.59,1.51,2.62,0.56,,,,,,
April,,,,,4.7,2.6,1.2,1.5,1.7,3.2,4,2.3,1.3,2.7,2.7,2,4,1.5,0.5,3.4,2.5,1.4,1.8,3.1,2.2,4.8,2,3,1.04,,0.97,2.53,2.77,1.69,3.95,3.47,1.29,1.25,0.8,1.34,3.02,1.41,1.95,2.2,2.71,,,,,,
May,,,,,3.6,1.2,5.5,4.2,3.1,2.6,2.6,1.8,1.6,2.2,2.9,1.7,5.4,2.4,2.6,1.2,4.4,2.1,3,2.6,5.3,5,2.5,2.8,1.63,,1.96,3.32,3.02,2.5,2.25,0.81,0.65,1.82,4.98,1.04,3.55,4.29,2.41,3.84,3.05,,,,,,
June,,,,,1.3,0.9,1.5,4.5,2.1,2.8,1.4,2,5.7,2.7,0.8,2.5,3.6,3.1,1.1,2.8,1.4,0.8,2.1,1.4,2.1,0.6,3.1,3.3,4.46,,3.38,6.62,1.13,2.03,2.84,3.9,2.15,3.05,4.58,2.08,0.86,0.86,1.27,4.47,3.58,,,,,,
July,,,,,2,3,2.6,3.1,3.6,3.7,3.9,2.4,2.4,1.2,2.5,4.3,4.2,3.4,2.7,1.1,4.2,3.2,3.4,4.6,2.6,1.8,3.3,3.6,2.59,,3.55,4.98,3.69,3.95,3.29,2.28,5.68,4.72,3.51,5.04,5.07,3.24,3.37,2.43,2.68,,,,,,
August,,,,,3.9,4,6,5.2,3.2,3.3,6.2,2,4.9,1.5,2.8,3.8,4.2,4.9,2.5,2.7,6.7,6.2,2.3,6.3,3.9,3,2.6,6.9,3.75,,4.35,3.75,1.48,2.22,3.73,1.83,2.63,4.63,2.27,1.48,1.97,4.7,3.56,4.88,4.66,,,,,,
September,,,,,2.8,3,1.8,1.5,5.2,2.4,1.3,2,3.1,2,1.5,1.8,1.8,2.2,6.1,3.5,2.1,2.6,2.6,4.5,4,4.2,4.3,8.5,3.64,,4.24,1.21,5.1,1.46,3.92,5.17,4.56,2.76,5.31,1.91,4.09,0.83,4.57,2.51,3.76,,,,,,
October,,,,,1.7,2.2,7.4,8.6,1.4,5.7,1.8,3.2,3.9,2.3,1.8,1.8,6.7,4.8,4.8,1.4,1.3,4.9,2.4,5.2,3.9,2.7,4.9,4.7,5.17,,5.73,3.46,6.28,3.19,5.74,7.46,3.93,4.8,7.27,2.12,3.07,3.66,6.05,5.73,4.33,,,,,,
November,,,,,2,3.1,4.5,2,2.7,2.3,3.1,6.1,3.5,5.2,4.1,1.5,3.9,6.8,2.3,5.4,3,2.2,2.3,4.5,2.4,0.6,4.3,3.7,3.55,,4.64,5.51,2.98,1.92,1.44,4.75,3.72,0.69,7.47,7.01,4.07,2.54,0.89,2.05,6.38,,,,,,
December,,,,,4.8,3.5,2.2,5.3,1.5,5.1,3,4,5.9,3.7,4.8,5.3,3.7,4.2,4.4,5.1,2.7,7,3.2,3.7,4.2,4.6,1.7,1.4,3.13,,2.6,3.68,8.2,1.09,3.32,1.55,4.39,1.57,2.77,1.73,3.48,1.95,3.23,2.01,3.12,,,,,,
Total,,,,,34.9,32.7,42.1,45.4,34.6,42.7,37.9,35,42.1,33.1,34,33.9,49.4,39.4,36.7,33.6,40.8,43.1,31.5,44.9,36.5,37,39.8,48.2,43.24,,39.21,42.69,43.6,27.82,38.46,40.38,39.12,34.97,49.66,37.11,35.89,30.13,35.18,39.9,41.44,,,,,,
