"SHARNBROOK (COLESWORTH GARDENS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1394,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.15,1.98,2.59,1.14,2.18,,,,,,,
February,0.63,0.44,1.86,3.12,0.63,,,,,,,
March,1.88,0.79,1.45,1.89,0.67,,,,,,,
April,3.02,0.93,3.02,1.41,3.02,,,,,,,
May,1.20,1.28,1.23,1.26,3.96,,,,,,,
June,1.97,0.46,0.95,0.47,1.67,,,,,,,
July,2.96,0.22,3.54,2.79,3.69,,,,,,,
August,0.96,1.72,3.30,1.76,1.79,,,,,,,
September,2.03,1.14,2.30,2.35,3.16,,,,,,,
October,1.05,1.21,0.92,3.07,3.12,,,,,,,
November,1.17,1.71,0.72,1.02,2.15,,,,,,,
December,2.11,1.43,2.16,2.74,2.42,,,,,,,
Total,21.13,13.31,24.04,23.02,28.46,,,,,,,
Calc annual,21.13,13.31,24.04,23.02,28.46,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
