CANTERBURY-BURGATE-STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TR151578,Long,1.082791,Lat,51.278719,Elevation,58,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,0.8,1.15,1.79,2.26,2.35,4.81,1.31,0.83,0.69,2.23,2.7,0.59,2.02,2.7,2.63,0.61,2.37,0.41,2.1,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,1.79,1.16,3.35,1.86,2.64,0.64,0.47,2.11,2.58,0.98,0.05,2.48,4.66,1.39,0.41,0.27,1.95,0.79,2.59,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,1.55,2.04,1.44,1.37,1.18,1.2,1.56,3.06,1.55,3.02,3.16,2.27,0.54,0.93,1.03,2.42,3.78,1.88,0.98,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,0.77,2.89,1.56,1.48,1.08,1.4,1.87,0.98,1.94,2.45,0.38,1.7,0.02,2.38,1.36,0.83,1.74,0.86,2.83,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,1.05,1.28,2.43,0.34,2.7,3.09,1.65,0.73,1.55,1.1,3.32,0.42,0.92,3.28,0.37,0.03,1.33,3.65,1.97,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,3.04,1.96,1.25,1,0.87,0.36,1.03,2.28,2.3,2.5,1.77,2.95,0.52,2.1,0.57,3.8,1.48,3.5,1.28,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,0.66,2.38,2.67,1.52,0.19,2.95,0.8,4.53,1.8,3.38,3.53,2.18,3.05,4.5,2.29,1.42,0.67,0.63,2.85,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,4.39,1.38,0.36,0.73,0.94,1.84,2.06,1.25,2.2,3.47,3.96,4.86,0.71,1.58,1.64,2.72,2.34,1.71,0.45,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,3.04,4.15,3.46,3.25,4.88,1.4,2.35,0.95,1.22,0.93,0.33,1.8,2.7,2.89,0.55,4.89,2.16,0.31,2.36,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,8.56,5.15,5.13,1.99,2.78,4.68,2.57,1.85,1.68,5.5,1.23,5.19,5.87,3.52,4.12,3.7,5.57,0.55,1.73,2.16,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
