KIRRIEMUIR (LONGDRUM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO278619,Long,-3.182011,Lat,56.743124,Elevation,1045,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,9.3,2.33,5,4.5,4.7,3.9,3.7,2.6,5.9,9.1,8.9,4.56,3.3,3.5,6.5,6.8,3.4,3.28,4.55,6.7,7.1,4.1,2.2,4.6,2.6,,3.1,4.6,3.4,4.6,4.4,2.5,4.2
February,,,,,,,,,3,2.1,2.7,4,0.4,3.7,0.4,3.4,4.08,3.8,2.18,5.03,2.9,6.2,2.1,4,1.6,4.3,2.8,3.5,4.4,3.1,3.9,5.6,1.6,1.6,4.7,2.1,1.5,4.9,3,0.7,7.6
March,,,,,,,,,6.7,0.75,1.97,1.5,3.1,2.7,4.6,2,3.4,4.2,1,2.95,3.18,2.82,3.5,1.1,0.9,1.5,3.2,4.7,2.1,2.5,3,2.1,5.2,0.8,4.9,2.5,3.4,3.4,,3.7,2.8
April,,,,,,,,,1.75,1.55,2.9,3.3,4.1,1.9,6.35,4.8,1.08,3.3,0.58,1.15,2.7,2.1,4,2.17,2.6,1.9,0.5,5,1.5,2.6,2.6,2.9,2,2.9,1,1,1,1.4,,4,4.8
May,,,,,,,,,1.25,3.4,2.3,5.1,3.9,1.72,2.9,1.1,1.7,2.6,4.45,1.78,2.05,1.85,5.7,4,3.3,5.3,1.9,5.6,4.5,2.8,1.4,1.8,3.8,2.2,5.8,2.7,0.8,2.6,3.7,1.1,2.9
June,,,,,,,,,2.85,2.1,2.5,5,1.6,1.72,1.25,4.1,2.1,2.45,5.25,2.3,0.63,1.2,1.28,2.9,2.9,4.9,4.19,3.8,4.75,1.7,2,2.3,2.8,2.4,2.2,1.2,3.8,2,3.7,2.9,2.6
July,,,,,,,,,1.6,4,4,3.8,4.5,3.68,4.1,1.2,5.4,5.25,5.4,5,4.3,3.15,3.5,2.18,4.8,3.8,4.5,4.3,3.65,2.2,6.1,2.65,2.9,3.7,3.2,0.6,4.85,6.8,3.9,4.5,3.65
August,,,,,,,,,6.85,4.65,8.2,3.1,1.57,1.4,5.9,2.5,1.9,4,1.55,3.1,1.75,3.23,5.2,6.2,1.97,2.5,5.7,0.1,10.2,3.7,6.2,5.8,3.1,2.4,2.5,0.7,6.6,4.8,4.4,1.5,6.8
September,,,,,,,,,3.4,1.15,5.95,1.45,2,2.4,5.42,5.2,4.23,2.55,4.3,2.2,2.12,2.05,4.4,5.22,3.5,5.32,7.3,3.45,3.2,2,,3.2,1.3,4.8,4.1,1.7,5.7,3.1,5.1,1,3.64
October,,,,,,,,,6.6,4.8,5.2,1.95,8.3,4.7,6.2,7.2,2.6,3.63,6.31,10.8,6.1,5,3.37,5.7,6.4,6,0.4,2.9,4.5,5.7,,1.1,5,,6.7,2.7,2.6,2.2,3.4,4.6,11.6
November,,,,,,,,,4.7,4.4,5.7,9.4,2.22,3.68,1.2,5.8,3.25,0.9,6.58,7.45,7.58,8.73,0.97,2.2,5.39,2.1,10.1,3.4,1.8,5.85,4.1,14.2,2.7,,8.1,2.9,1.65,2.2,1.4,8.5,6.6
December,,,,,,,,,3.6,8.55,6.3,2.5,6.8,2.3,9.7,5,4.85,3.62,5.42,2.78,4.3,2.2,6,2.3,4.6,8.57,5.8,2.15,7.05,4.5,2.5,3.4,3.2,5.4,5.3,7.4,8,5.7,7.1,10.6,3
Total,,,,,,,,,51.6,39.78,52.72,45.6,43.19,33.8,51.72,44.9,40.49,45.4,51.92,49.1,40.91,42.03,46.52,44.77,41.36,49.47,50.94,45.6,54.75,40.75,,49.65,36.2,,51.6,30.1,43.3,43.7,,45.6,60.19
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950 09-10+T Deleted Est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1953 01.10-11+T Deleted est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1958 03-04+T Deleted est,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
