BARCLOW CASTLE CAMPS SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1187,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,1.96,1.25,2.43,,2.39,
February,,,,,,,2.71,3.14,1.20,,0.66,
March,,,,,,,0.00,1.67,1.84,,2.09,
April,,,,,,,2.52,1.25,1.13,,1.66,
May,,,,,,,2.04,0.99,1.95,,3.01,
June,,,,,,,2.60,2.79,2.66,,0.95,
July,,,,,,,3.50,2.75,2.52,,3.95,
August,,,,,,,1.57,2.88,2.21,,3.04,
September,,,,,,,1.90,5.30,0.75,,4.03,
October,,,,,,,2.37,0.82,3.01,,1.31,
November,,,,,,,3.32,2.38,1.74,,3.81,
December,,,,,,,0.66,2.36,3.05,,2.17,
Total,,,,,,,25.15,27.58,24.49,,29.07,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,25.15,27.58,24.49,0.00,29.07,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,NaN,0.00,
