"SPARKHILL (BIRMINGHAM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2477,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.62,1.04,4.11,4.16,0.93,3.00,1.37,2.16,2.53,3.89,,
February,3.00,1.66,1.64,0.99,2.19,4.13,4.73,1.02,1.47,3.17,,
March,0.70,1.95,4.23,5.06,2.40,0.89,4.25,1.93,1.37,4.39,,
April,2.83,0.92,0.19,3.69,1.14,1.11,1.04,1.62,2.96,1.82,,
May,1.64,0.77,2.75,2.05,1.80,3.10,2.46,3.44,2.58,0.85,,
June,2.23,1.44,5.16,1.27,2.57,1.03,2.29,3.25,0.81,1.66,,
July,2.26,0.19,4.39,1.56,4.15,6.23,2.01,1.83,2.38,3.07,,
August,4.20,2.07,6.43,0.90,1.70,1.43,2.25,6.57,1.47,2.80,,
September,0.90,1.46,0.74,1.83,0.95,0.65,1.18,2.32,5.57,1.92,,
October,2.31,2.20,2.75,3.47,1.91,2.06,3.58,3.20,1.29,2.54,,
November,4.20,2.61,1.96,2.94,3.55,2.94,3.48,1.44,1.85,1.90,,
December,5.39,5.37,3.63,1.34,7.12,4.92,2.55,1.65,3.28,4.25,,
Total,32.28,21.68,37.98,29.26,30.41,31.49,31.19,30.43,27.56,32.26,,
Calc annual,32.28,21.68,37.98,29.26,30.41,31.49,31.19,30.43,27.56,32.26,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
