"DUNS CASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5092,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.18,4.51,2.15,1.64,2.00,1.36,2.73,2.04,3.68,2.34,2.00,
February,2.04,0.40,2.46,3.58,1.32,4.49,3.70,0.82,2.03,1.79,1.91,
March,3.38,2.10,1.80,1.13,0.66,2.82,1.27,2.54,3.86,0.13,2.38,
April,2.47,0.75,2.36,1.72,1.14,2.76,2.53,1.60,1.55,1.57,2.19,
May,2.96,2.24,0.66,2.06,4.77,4.04,1.92,2.64,1.00,1.49,1.00,
June,0.78,0.70,1.67,1.00,1.75,0.35,3.56,3.56,5.19,2.19,1.66,
July,3.60,2.45,5.13,1.68,4.86,2.49,3.77,3.53,1.74,4.04,4.08,
August,3.47,3.74,2.03,4.31,2.53,2.59,2.25,6.81,4.52,4.52,5.06,
September,1.37,1.42,2.72,1.53,3.36,4.21,4.28,5.96,2.01,0.28,4.36,
October,2.28,3.01,3.27,2.74,3.05,1.88,4.30,2.22,3.75,2.95,3.26,
November,1.61,1.96,1.07,3.33,1.40,1.76,3.64,3.27,3.70,3.27,4.17,
December,3.90,1.65,2.50,2.75,2.85,3.75,0.53,2.35,2.24,3.22,2.60,
Total,30.04,24.93,27.82,27.47,29.69,32.50,34.48,37.34,35.27,27.79,34.67,
Calc annual,30.04,24.93,27.82,27.47,29.69,32.50,34.48,37.34,35.27,27.79,34.67,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
