"DERBY (SWANWICK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,,
January,0.96,1.78,1.00,0.79,2.63,2.47,,,,,,
February,1.50,1.74,0.03,4.17,0.70,2.17,,,,,,
March,0.33,2.14,1.40,0.92,0.94,2.44,,,,,,
April,2.87,1.21,1.70,1.91,0.86,1.59,,,,,,
May,3.66,0.80,2.62,0.17,1.16,1.69,,,,,,
June,4.59,0.87,5.05,3.85,1.52,1.32,,,,,,
July,3.08,2.75,1.43,0.34,5.34,1.10,,,,,,
August,3.01,1.50,4.72,2.82,2.60,0.85,,,,,,
September,3.44,3.13,0.23,0.86,1.79,1.05,,,,,,
October,0.78,1.88,2.74,2.94,1.14,0.69,,,,,,
November,2.38,2.92,2.18,1.73,0.90,2.57,,,,,,
December,1.26,3.16,3.52,2.74,0.82,0.38,,,,,,
Total,27.86,23.88,26.62,23.24,20.40,18.32,,,,,,
Calc annual,27.86,23.88,26.62,23.24,20.40,18.32,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
