"DUNMANWAY, THE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6011,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,10.40,6.38,9.81,3.65,10.17,7.49,11.17,6.90,10.21,3.29,11.48,
February,3.73,3.74,8.10,12.28,3.40,6.57,7.44,3.31,6.81,9.91,1.11,
March,5.58,6.10,4.03,4.31,1.93,0.71,2.78,6.76,6.79,2.05,7.96,
April,9.50,1.16,3.74,7.68,3.80,5.59,3.12,1.60,5.82,2.10,2.36,
May,6.75,3.01,3.26,1.31,3.64,6.71,4.30,3.01,2.31,4.88,2.74,
June,3.84,0.08,1.54,0.65,5.18,0.48,4.23,3.22,7.57,2.47,3.40,
July,5.25,5.36,5.53,2.83,6.94,3.21,3.75,4.84,2.22,6.59,3.76,
August,3.33,5.36,5.03,7.29,3.52,3.28,3.34,5.23,5.12,4.88,5.56,
September,4.08,2.74,4.59,5.51,8.08,3.14,1.26,4.51,3.69,1.25,5.08,
October,6.04,5.10,3.07,7.55,5.99,6.80,4.94,6.06,9.58,5.82,6.84,
November,7.40,8.09,3.42,4.40,5.77,3.66,8.36,6.21,8.10,12.25,7.37,
December,8.45,4.45,7.50,4.42,10.67,6.28,0.37,8.87,7.76,14.72,6.09,
Total,74.35,51.57,59.62,61.88,69.09,53.92,55.06,60.52,75.98,70.21,63.75,
Calc annual,74.35,51.57,59.62,61.88,69.09,53.92,55.06,60.52,75.98,70.21,63.75,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
