"BALDERSDALE BLACKTON RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3491,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.70,7.80,4.70,3.90,3.40,5.30,5.50,4.20,9.10,1.50,7.30,
February,4.40,0.40,4.80,6.80,1.40,6.20,3.40,1.50,5.70,0.90,1.70,
March,4.70,3.80,3.40,2.10,1.50,2.30,2.80,3.70,4.20,0.40,3.10,
April,5.20,1.10,3.80,3.70,2.30,4.30,2.30,3.40,1.10,1.90,3.80,
May,5.40,2.30,1.50,3.50,6.50,4.60,2.30,2.60,1.80,2.40,1.70,
June,2.20,0.30,2.10,1.10,1.70,0.20,3.50,3.10,6.00,1.90,1.40,
July,4.80,2.50,4.70,3.60,4.80,2.00,4.30,5.30,2.60,3.40,5.20,
August,1.90,2.90,2.90,6.10,2.60,3.70,3.90,8.10,6.90,3.80,5.40,
September,2.00,1.30,5.50,3.90,4.10,3.10,5.80,6.70,1.00,2.30,4.40,
October,3.30,3.60,1.70,7.30,5.20,4.30,4.40,3.70,5.20,4.40,4.90,
November,2.10,2.30,1.40,5.90,3.00,2.40,6.90,5.70,6.40,6.20,5.10,
December,4.70,7.60,6.60,3.00,6.90,6.30,2.00,2.70,2.60,8.60,3.80,
Total,47.40,35.90,43.10,50.90,43.40,44.70,47.10,50.70,52.60,37.70,47.80,
Calc annual,47.40,35.90,43.10,50.90,43.40,44.70,47.10,50.70,52.60,37.70,47.80,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
