"MAESTEG (SALISBURY ROAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4068/8,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,5.51,8.21,1.87,7.79,8.98,9.99,10.31,5.59,,
February,,,7.81,1.19,7.49,3.06,10.92,3.90,6.43,7.02,,
March,,,5.85,5.26,1.73,5.59,3.61,2.09,2.92,5.55,,
April,,,3.21,5.20,7.94,4.78,5.33,0.35,6.20,4.80,,
May,,,2.32,4.42,2.99,1.47,3.06,7.47,1.20,1.89,,
June,,,3.47,2.98,8.33,5.38,2.41,4.64,4.87,0.84,,
July,,,5.81,1.40,2.05,10.62,4.64,7.23,15.88,6.58,,
August,,,2.44,7.47,3.70,2.84,2.33,6.72,4.42,0.93,,
September,,,2.67,7.59,12.26,5.56,5.22,4.23,1.78,3.71,,
October,,,8.73,7.02,11.66,3.58,4.30,11.14,4.29,8.93,,
November,,,2.23,3.58,10.39,9.30,4.21,11.51,16.28,13.67,,
December,,,2.33,19.01,6.00,6.51,5.21,7.83,5.16,7.19,,
Total,,,52.38,73.33,76.41,66.48,60.22,77.10,79.74,66.70,,
Calc annual,0.00,0.00,52.38,73.33,76.41,66.48,60.22,77.10,79.74,66.70,,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,,
