"KETTINS SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1374,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.81,2.95,5.51,2.11,2.22,2.53,5.97,3.25,6.61,1.65,3.68,
February,1.96,0.36,2.99,7.93,1.26,4.02,4.86,1.44,2.10,1.85,1.63,
March,2.71,2.40,1.75,2.03,0.62,1.21,0.87,2.65,5.56,0.56,1.87,
April,1.83,0.81,1.81,3.17,1.69,3.91,2.19,1.41,1.18,0.70,1.75,
May,3.36,1.69,0.91,1.29,4.93,3.35,1.82,2.51,1.74,2.82,2.00,
June,0.90,0.43,1.72,0.54,1.84,0.31,3.12,2.54,3.09,1.63,1.84,
July,2.00,2.25,2.58,1.64,4.82,2.30,2.55,2.76,0.65,3.25,2.45,
August,3.52,4.00,2.02,4.70,2.99,3.05,2.61,4.50,4.01,3.53,6.13,
September,1.61,1.30,1.87,2.56,3.62,3.22,3.95,3.43,2.61,0.54,3.76,
October,3.29,2.48,1.36,2.90,4.16,2.82,5.41,4.57,4.62,3.73,3.00,
November,2.24,2.64,1.41,2.19,1.64,1.02,6.40,3.04,3.35,3.75,4.42,
December,4.32,1.66,3.15,2.81,4.36,3.56,0.41,2.40,3.09,6.04,4.75,
Total,30.55,22.97,27.08,33.87,34.15,31.30,40.16,34.50,38.61,30.05,37.28,
Calc annual,30.55,22.97,27.08,33.87,34.15,31.30,40.16,34.50,38.61,30.05,37.28,
Difference,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
