MARLBOROUGH KINGSBURY STREET,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7104,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,1.69,,5.92,4.45,3.00,,2.43,,,,,
February,1.92,,2.17,1.20,2.10,,2.84,,,,,
March,2.09,,2.20,2.38,0.70,,3.75,,,,,
April,0.52,3.50,1.83,1.05,1.61,,3.24,,,,,
May,1.15,1.13,2.07,1.74,0.54,,1.10,,,,,
June,0.34,2.76,3.23,1.45,1.01,,2.02,,,,,
July,1.72,4.04,2.44,1.60,1.19,,0.88,,,,,
August,1.64,1.22,2.27,2.38,2.35,,3.94,,,,,
September,1.05,5.96,0.91,2.62,3.95,,6.72,,,,,
October,4.40,1.65,5.28,2.14,4.40,,1.61,,,,,
November,1.90,0.63,4.79,2.88,2.77,,3.92,,,,,
December,2.35,2.25,4.80,0.42,2.35,,6.62,,,,,
Total,20.77,,37.91,24.31,25.97,,39.07,,,,,
Calc annual,20.77,23.14,37.91,24.31,25.97,0.00,39.07,0.00,0.00,0.00,,
Difference,-0.00,NaN,0.00,-0.00,-0.00,NaN,0.00,NaN,NaN,NaN,,
