PRESTWICH (HEATON PARK RESERVOIR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD824047,Long,-2.267034,Lat,53.538648,Elevation,355,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,3.04,4.59,4.71,10.07,2.12,4.97,5.47,4.54,2.24,3.05,1.97,3.79,3.27,4.99,4.95,1.51,0.89,4.26,5.23,5.58,3.41,4.66,3.22,9.23,2.17,2.32,4.08,4.45,1.58,3.98,2.74,4.96,3.72,4.05,3.2,5.19
February,,,,,,6.37,4.28,1.67,5.54,1.24,0.37,5.17,0.07,2.99,0.43,4.38,1.73,5.04,1.63,4.23,2.15,3.24,1.59,2.23,2.27,4.28,5.8,0.46,2.45,2.1,4.27,2.03,1,1.45,2.94,2.2,1.15,2.64,5.95,0.63,2.47
March,,,,,,1.85,2.06,5.11,2.86,1.19,2.82,0.27,2.47,2.89,2.45,1.56,2.18,1.41,1.05,1.83,3.01,3.13,3.42,1.14,0.57,1.34,0.84,5.48,1.44,1.77,1.89,4.38,2.72,2.23,2.59,1.99,1.34,3.91,2.51,1.96,1.02
April,,,,,,2.57,1.68,2.67,0.93,1.32,2.21,3.26,3.28,1.56,2.03,2.64,1.05,2.57,0.59,2.74,2.13,1.12,2.01,1.84,2.82,2.53,1.15,2.6,1.63,3.07,3.38,2.13,3.7,2.79,0.69,2.66,3.26,0.79,1.39,2.83,2.38
May,,,,,,5.47,4.29,1.98,1.5,3.15,2.18,2.61,4.71,1.59,2.43,0.85,0.7,2.36,3.68,1.54,1.57,2.2,3.19,2.54,4.14,4.53,0.97,2.33,1.62,4.95,1.56,1.92,2.22,2.11,3.09,3.14,1.52,1.79,4.22,1.36,2.15
June,,,,,,0.07,2.31,4.64,6.44,1.22,1.8,5.29,0.66,1.86,2.03,3.86,3.25,1.74,4.63,3,1.03,0.34,0.78,3.24,3.15,5.34,4.22,2.84,5.11,0.77,2.75,1.18,3.16,2.51,3.91,3.28,3.09,2.06,4.71,3.28,1.98
July,,,,,,2.44,2.48,3.84,2.28,4.04,6.4,5.89,4.47,3.16,2.29,1.94,3.7,2.31,3.66,7.13,5.05,2.04,4.55,2.37,3.52,2.29,4.48,2.89,2.53,1.99,3.82,3.13,2.24,5.7,5.73,0.97,7.56,5.85,4.88,3.57,6.74
August,,,,,,4.18,5.26,8.8,5.15,5.12,6.93,6.16,1.18,1.7,3.14,1.72,2.43,2.03,4.15,2.52,1.92,6.33,4.4,6.12,4.01,2.64,5.77,0.34,4.97,4.56,6.14,4.58,3.48,4.9,5.27,0.93,10.63,5.21,6.92,0.53,5.37
September,,,,,,4.67,3.82,6.52,0.63,1.95,3.5,3.19,4.6,1.91,3.09,6.15,5.42,1.43,2.01,1.09,4.09,0.71,2.13,4.79,5.2,2.74,7.13,2.79,2.35,0.69,6,3.06,3.34,3.84,4.68,3.01,3.58,6.61,6.02,0.3,3.02
October,,,,,,4.97,3.43,3.55,5.21,6.01,5.52,2.18,7.45,4.96,4.32,8.23,4.51,1.92,9.03,1.69,3.76,5.02,6.68,3.38,4.54,6.43,0.71,0.77,2.41,3.82,2.56,1.26,3.89,1.98,7.09,2.08,2.91,5.24,3.63,4.43,4.78
November,,,,,,3.26,5.92,4.06,6.07,6.52,5.46,6.68,2.94,1.6,1.95,4.77,5.13,2.06,4.44,5.84,6.93,2.66,1,2.95,7.25,0.52,5.67,5.25,1.99,5.38,5.71,7.16,2.47,4.14,5.17,1.87,1.73,1.97,1.62,4.35,6.08
December,,,,,,3.01,1.83,0.74,2.81,7.26,3.49,2.03,1.8,0.63,5.5,3.55,3.16,2.66,4.48,3.95,3.95,2,3.77,2.1,3.71,2.38,3.59,3.49,3.44,6.04,3.45,6.41,3.87,1.48,5.85,5.16,4.19,4.7,3.92,6.3,4.3
Total,,,,,,41.9,41.95,48.29,49.49,41.14,45.65,48.2,38.17,27.09,32.71,41.62,37.05,28.8,44.34,40.51,37.1,29.68,37.78,37.93,46.76,38.43,44.99,32.46,39.17,37.31,43.85,41.32,36.54,34.71,50.99,30.03,45.92,44.49,49.82,32.74,45.48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939 Nov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12102,HEATON PARK RESR ,01/01/1924,31/12/1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
