SOUTHPORT FOREST ROAD,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8181,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.40,,,,,,,,,,,
February,2.15,,,,,,,,,,,
March,4.02,,,,,,,,,,,
April,4.32,,,,,,,,,,,
May,3.94,,,,,,,,,,,
June,2.78,,,,,,,,,,,
July,4.68,,,,,,,,,,,
August,1.57,,,,,,,,,,,
September,3.22,,,,,,,,,,,
October,1.08,,,,,,,,,,,
November,1.23,,,,,,,,,,,
December,2.31,,,,,,,,,,,
Total,34.70,,,,,,,,,,,
Calc annual,34.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
