WEST HARTLEPOOL WATER WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ509334,Long,-1.211847,Lat,54.693074,Elevation,35,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,2.06,1.07,2.19,2.63,1.37,2.29,0.89,3.72,1.06,3.36,3.22,3.57,1.3,1.14,1.29,1.17,1.99,1.34,2.71,2.65,2.98,1.59,0.87,2.11,0.84,2.1,3.42,1.76,2.05,3.54,1.95,2.81,2.73,2.44,1.01,4.06,1.12,1.37,5.79,0.51,1.53,1.45,1.78,0.79,2.41,1.81,3.44,1.39,1.77,3.12,4.44
February,1.72,1.14,1.34,0.5,0.96,2.02,2.59,0.92,1.48,2.09,0.27,0.23,1.92,2.28,1.22,2.21,1.5,0.75,1.22,0.73,1.13,1.31,1.07,2.41,0.84,2.41,2.49,2.69,1.2,0.64,1.84,5.99,1.49,0.36,1.86,1.5,0.51,1.91,0.99,0.29,2.58,1.59,0.59,1.76,1.18,1.79,1.5,1.76,3.29,0.57,2.06
March,0.41,2.71,1.52,1.43,1.62,1.24,3.52,2.18,0.79,2.69,2.78,0.74,1.26,1.17,1.02,1.49,0.57,1.25,1.65,0.15,2.77,1.23,2.24,1.26,1.69,0.72,1.26,2.75,0.09,1.92,1.84,1.65,0.59,0.52,0.49,0.26,1.03,2.91,0.76,1.07,0.59,3.26,1.37,0.11,1.26,1.03,0.75,0.99,3.21,0.53,1.33
April,1.83,1.11,0.13,2.18,0.28,0.79,1,1.47,1.31,1.43,2.67,1.02,1.44,1.52,1.59,2.12,0.91,1.42,0.85,1.11,1.8,2.83,0.95,0.7,2.25,2.68,1.13,2.33,0.23,1.35,1.38,0.7,0.64,0.69,2.03,1.61,2.17,3.27,1.22,1.47,2.04,0.99,1.66,1.86,0.2,0.77,1.23,0.36,1.53,1.58,0.44
May,2,0.53,1.77,1.52,1.58,1.68,2.42,1.64,1.8,1.05,2.64,1.49,0.87,2.56,4.6,2.12,2.3,1.46,1.1,1.1,1.3,2.29,5.18,1.51,0.96,0.67,1.84,2.62,2.65,1.27,0.87,1.14,1.22,1.99,1.25,2.59,1.83,1.95,1.07,0.73,2.01,4.16,1.23,1.69,1.73,1.27,0.44,1.53,3.01,0.35,1.11
June,1.65,3.67,4.38,1.36,3.27,0.52,1.8,2.09,0.29,0.85,0.63,0.41,1.45,0.78,1.6,0.12,2.66,3.05,5.25,1.93,1.51,3.38,1.09,1.27,2.24,2.08,3.27,1.1,2.26,1.81,0.8,0.37,1.03,1.13,2.03,1.98,2.54,1.85,3.47,0.52,1.13,1.34,1.13,1.78,1.9,2.48,2.96,2.14,2.63,1.84,0.36
July,2.2,1.04,2.81,0.48,4.15,2.35,2.62,1.08,3.49,1.48,5.35,1.36,3.8,2.48,4,1.64,2.33,3.69,0.97,2.12,5.59,3.35,2.55,1.15,2.28,0.4,3.5,1.15,2.27,2.04,5.58,1.01,3.82,1.38,3.27,1.88,3.24,2.51,0.99,1.4,2.73,1.53,0.97,2.18,1.4,1.24,2.54,3.3,2.31,2.69,3.94
August,3.1,3.01,2.95,1.18,0.84,2.98,4.69,3.7,1.23,2.2,1.3,4.28,2.23,2.48,2.86,3.63,2.17,5.81,2.56,1.72,2.95,2.87,2.11,0.26,2.85,1.56,1.91,1.38,2.03,1.88,1.34,2.33,1.92,4.46,2.36,3.03,3.17,0.32,4.49,2.07,4.95,4.52,1.39,2.77,4.08,0.89,6.92,2.74,2.05,0.25,2.05
September,0.46,1.19,1.32,1.38,2.11,1.88,2.35,0.84,5.32,1.26,1.16,0.44,3.24,1.49,2.13,2.43,1.56,3,0.71,1.07,2.89,3.45,1.75,1.76,1.2,4.38,2.17,1.53,1.45,1.62,1.27,0.85,2.64,3.54,4.47,1.18,3.45,1.52,1.68,0.48,2.37,1.19,4.82,1.07,1.6,1.41,2,3.08,1.84,0.93,1.88
October,2.59,2.04,2.48,2.95,1.89,1.18,2.47,1.95,1.74,6.3,2.56,1.69,1.37,1.63,3.43,1.52,2.74,1.14,2.77,1.95,1.78,1.18,2.41,3.79,2.39,3.61,1.39,1.34,2.87,3.92,2.59,3.38,1.98,1.23,2.34,3.71,1,0.43,1.48,2.41,1.14,1.51,2.19,1.13,3.66,1.39,1.16,1.81,1,1.24,5.99
November,2.23,3.1,2.38,1.4,3.02,2.25,2.95,1.86,0.9,3.22,0.63,2.47,0.76,3.91,0.75,2.72,3.17,4.04,1.64,2.61,3.39,1.7,0.94,3.53,1.95,3.54,2.27,2.12,1.93,2.19,2.74,2.2,1.37,3.16,4.24,0.97,3.87,2.11,1.21,2.23,6.18,3.69,3.6,1.23,2.42,2.01,1.21,1.43,0.91,3.47,2.95
December,1.48,2.06,1,1.43,3.47,5.62,2.75,2.1,3.7,2.69,3.55,1.31,3.58,2.34,2.29,2.91,0.7,2.35,1.19,2.26,1.71,0.93,0.9,1.52,3.42,2.67,1.55,3.89,3.15,0.99,2.46,0.32,2.08,1.01,1.04,0.86,2.14,1.56,1.18,2.1,2.84,3.11,2.18,0.92,1.82,2.37,1.61,0.73,2.45,3.13,2.89
