NORTHENDEN-WYTHENSHAWE-HALL-MAIN-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ815898,Long,-2.2797314,Lat,53.404691,Elevation,114,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,0.41,2.58,3.88,4.32,1.82,4.83,2.25,1.35,1.18,3.26,2.35,3.09,1.23,2.47,2.54,1.22,1.11,1.61,3.43,3.86,1.86,2.08,2.75,2.71,1.93,3.91,1.17,2.13,1.57,3.71,1.2,3.17,3.16,1.81,4.34,2.14,1.93,1.87,3.51,3.41,4.15,3.06,,2.79,,,,,,
February,,4.47,2.48,1.95,2.04,2.6,0.79,0.5,0.78,1.8,0.51,0.15,2.13,3.01,4.12,0.3,1.91,2.43,1.88,0.96,2.78,1.38,1.07,2.37,3.05,1.85,3.02,1.84,2.48,1.17,2.86,2.6,1.14,1.35,1.85,2.48,3.61,0.89,3.57,0.57,2.9,0.44,3.4,,0.72,,,,,,
March,,3.77,1.97,1.13,2.49,1.92,2.05,1.52,1.5,2.68,2.5,1.57,1.03,0.47,2.62,3.03,4.18,2.28,0.87,1.52,0.71,1.99,1.71,3.87,1.6,3.35,2.56,2.74,2.41,2.82,0.54,1.48,4.28,3.39,3.51,1.37,1.78,1.73,1.42,4.92,3.05,2.39,1.85,,0.94,,,,,,
April,1.13,1.37,3.55,1.86,0.79,1.26,1.91,1.58,1.76,2.65,0.63,2.26,1.39,0.55,1.98,1.87,1.94,2.33,1.66,2.35,1.98,2.18,2.18,1.6,2.08,2.36,1.41,1.18,2.08,2.38,2.93,2.37,0.57,4.33,1.13,1.44,2.19,1.46,1.14,1.62,4.39,1.36,2.28,,1.62,,,,,,
May,2.62,3.39,1.25,0.79,1.44,2.2,5.99,2.17,0.76,2.78,2.34,2.53,2.95,1.73,2.15,0.96,0.43,1.45,3.19,2.44,1.54,0.79,3.59,2.75,2.18,0.69,2.75,3.9,1.93,1.63,2.57,0.7,2.39,2.28,1.64,1.43,2.36,2.34,2.05,1.54,4.15,2.26,1.31,,5.31,,,,,,
June,3.07,2.21,6.34,3.71,0.86,3.1,1.57,1.18,2.93,1.02,3.15,2.64,3.51,1.45,2.9,2.33,3.26,3.96,2.92,1.65,3.72,1.81,1.45,1.58,0.64,2.53,1.67,4.58,1.97,2.07,3.44,2.98,3.65,2.46,1.92,2.1,3.22,1.95,1.55,1.33,2.46,0.28,2.56,,2.46,,,,,,
July,6.03,2.34,5.53,3.58,3.38,1.16,3.65,0.7,4.95,2.9,2.54,2.29,3.68,2.51,2.42,5.45,1.83,1.81,0.82,1.55,2.16,3.32,1.73,2.9,1.58,1.97,1.63,2.53,4.11,4.4,4.52,0.49,4.37,1.58,4.36,4.36,2.24,1.9,3.45,1.81,5.88,1.01,3.74,,3.89,,,,,,
August,2.75,4.76,3,2.53,1.68,1.74,1.41,1.75,3.11,6.35,3.35,5.02,4.13,2.54,4.11,2.54,2.33,2.86,5.9,1.33,4.73,1.53,3.43,3.91,4.26,3.99,2.65,3.32,3.49,3,4.8,2.16,6.33,2.05,2.75,3.77,1.84,5.77,2.62,3.3,1.75,4.19,4.36,,5.31,,,,,,
September,4.52,2.1,2.16,4.61,2.82,4.16,2.99,3.15,1.03,2.41,0.88,2.82,3.44,4.49,0.87,1.42,5.11,3.8,0.54,3.75,0.9,0.67,1.01,4.77,1.39,2.41,1.69,0.54,3.25,2.31,0.23,3.67,1.76,1.33,2.42,0.53,2.65,1.46,7.67,1.7,2.55,1.09,2.66,,3,,,,,,
October,2.73,2.65,3.01,5.17,1.87,5.85,5.22,2.06,1.49,3.14,2.28,4.28,3.83,2.67,3.37,3.33,4.08,1.95,3.93,3.13,3.85,2.74,3.65,5.98,1.04,2.73,5.37,3.3,1.66,5.54,3.39,2.78,3.19,2.06,1.57,1.25,3.8,4.82,2.37,2.33,1.4,1.93,0.25,,3.58,,,,,,
November,3.22,3.3,5.32,3.64,1.6,3.01,2.31,1.06,4.62,1.89,4.9,2.21,2.11,2.07,1.92,3.03,1.17,4.62,1.93,1.44,1.82,3.28,1.56,3.42,2.09,3.32,2.25,2.49,2.93,1.16,4.35,2.68,2.36,2.74,3.43,1.47,2.25,3.18,1.35,2.13,0.95,1.98,2.16,,1.27,,,,,,
December,5.19,3.84,4.21,2.47,2.95,1.95,3.89,2.5,2.04,2.27,0.29,4.96,1.97,3.91,2.72,3.15,3.67,3.6,2.87,2.45,3.51,4.22,2.19,1.16,2.55,0.48,3.34,2.69,2.61,6.88,2.4,5.17,3.35,2.37,5.07,5.04,2.56,1.27,5.64,5.36,2.34,4.13,3.89,,3.88,,,,,,
Total,,34.61,41.4,35.32,26.24,30.77,36.61,20.42,26.32,31.07,26.63,33.08,33.26,26.63,31.65,29.95,31.13,32.2,28.12,26,31.56,25.77,25.65,37.06,25.17,27.61,32.25,30.28,31.05,34.93,35.74,28.28,36.56,29.1,31.46,29.58,30.64,28.7,34.7,30.12,35.23,25.21,31.52,,34.77,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Wythenshawe Hall. Altitudes match. A note on the 1900's record states there is 285 yards between the main gauge and the monthly gauge. NGR is +/- 250m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
