"HORNCASTLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2555,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.78,1.01,1.76,1.61,2.22,2.62,3.87,2.28,4.20,2.22,,
February,2.45,0.91,2.33,1.04,2.19,1.71,2.28,1.20,0.89,2.13,,
March,0.81,1.49,2.34,1.82,0.37,0.86,3.02,0.25,2.33,1.71,,
April,3.17,2.66,1.21,1.91,2.72,1.55,2.88,0.25,1.89,1.32,,
May,1.80,3.65,1.59,1.23,0.23,0.68,3.51,2.02,1.26,1.21,,
June,3.51,0.38,1.67,1.04,1.79,3.17,1.50,1.05,3.08,1.04,,
July,4.63,3.61,1.77,1.78,0.38,4.81,3.56,3.95,3.06,7.42,,
August,4.30,1.31,0.91,2.44,2.31,1.26,0.91,3.02,1.50,0.98,,
September,2.59,2.02,1.26,1.27,3.86,1.78,1.27,3.39,2.21,0.86,,
October,0.91,3.91,3.77,1.11,2.97,2.45,1.94,2.36,3.99,3.01,,
November,2.60,1.69,2.28,1.98,3.75,2.53,1.66,2.38,4.40,3.85,,
December,1.33,0.75,0.51,4.46,2.25,1.42,2.48,4.38,2.59,1.95,,
Total,30.88,23.39,21.40,21.69,25.04,24.84,28.88,26.53,31.40,27.70,,
Calc annual,30.88,23.39,21.40,21.69,25.04,24.84,28.88,26.53,31.40,27.70,,
Difference,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,,
