KINGSBARNS (CROFT BUTTS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NO593123,Long,-2.659287,Lat,56.301371,Elevation,70,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,4.37,1.1,1.77,2.62,1.59,2.15,1.34,0.92,3.86,2.59,3.93,3.95,1.49,2.12,3.97,3.65,1.35,3.76,1.22,2.93,5,1.3,1.19,4.37,1.18,0.6,1.38,1.38,2.35,,,,
February,,,,,,,,,0.97,1.07,0.77,1.48,0.27,1.62,0.04,1.63,2.78,2.48,0.7,2.6,0.88,4.28,1.52,0.94,0.95,2.42,0.94,2.22,2.25,1.22,2.31,2.3,0.68,0.75,1.94,2.51,1.05,,,,
March,,,,,,,,,2.49,0.28,1.45,0.82,2.95,0.78,2.76,1.22,2.52,1.58,0.67,3.05,2.94,2.66,1.7,0.92,0.37,1.17,2.01,3.8,0.77,1.55,2.82,2.67,2.33,0.22,1.81,1.67,,,,,
April,,,,,,,,,0.59,1.14,1.93,1.66,1.95,1.9,3.52,2.38,0.47,1.47,0.06,0.63,1.1,1.36,1.28,1.25,2.41,1.33,0.33,2.58,1.63,1.22,1.14,2.06,1.6,1.62,0.9,0.71,,,,,
May,,,,,,,,,0.94,2.1,1.25,3.18,2.39,1.29,1.81,0.67,1.13,2.27,3.89,0.91,1.28,1.76,2.8,3.39,1.07,3.89,1.75,4.44,2.11,1.81,1.58,2.52,1.74,1.79,2.33,1.72,,,,,
June,,,,,,,,,3.73,1.22,1.85,4.04,0.98,1.34,1.37,3.53,1.75,2.17,2.35,1.68,0.21,1.3,0.82,2.07,1.91,2.52,2.38,2.4,2.94,0.95,1.25,1.87,2.46,0.77,2.09,0.6,,,,,
July,,,,,,,,,1.43,3.15,2.32,4.23,2.42,2.5,2.16,1.07,3.41,3.38,3.13,2.93,5.79,2.03,3.4,2.66,2.2,2.93,3.53,1.55,1.67,3.11,3.51,2.35,1.86,2.81,1.37,1.34,,,,,
August,,,,,,,,,5.53,4.56,5.07,3.61,0.2,0.87,2.91,1.52,1.35,3.59,1.77,1.78,1.14,1.93,1.49,3.89,2.59,3.59,2.52,0.29,6.53,2.6,3.48,4.11,2.43,1.25,2.55,0.32,,,,,
September,,,,,,,,,2.07,0.42,3.98,1.02,2.11,1.21,2.78,3.24,3.17,1.68,2.79,1.55,2.19,0.76,2.26,2.82,3.28,2.73,3.61,1.52,1.94,1.78,6.78,1.4,1.5,2.25,2.3,0.94,,,,,
October,,,,,,,,,3.1,2.04,2.57,0.96,6.33,2.16,1.92,3.29,1.23,3.09,3.97,2.52,3.71,2.92,1.64,2.54,2.8,4.41,0.79,1.22,3.02,4.09,1.71,0.34,2.16,1.55,6.38,1.55,,,,,
November,,,,,,,,,3.55,3.02,3.32,5.54,1.42,1.7,0.79,3.62,2.08,0.4,4.05,4.28,4.76,3.08,0.49,0.84,4.35,0.91,6.18,1.78,1.46,3.36,3.88,6.38,,2.58,3.62,1.19,,,,,
December,,,,,,,,,2.3,3.67,2.07,0.76,3.75,1.04,3.74,1.84,1.36,3.78,2.47,1.14,1.6,0.75,1.81,1.03,2.11,3.44,2.96,1.49,2.76,2.32,1.38,2.17,,3.53,2.58,3.69,,,,,
Total,,,,,,,,,31.07,23.77,28.35,29.92,26.36,18.56,25.14,24.93,25.11,28.48,29.78,27.02,27.09,24.95,23.18,26,25.39,33.1,28.22,26.22,32.08,25.31,31.03,32.54,,19.72,29.25,17.62,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No. of small Gauge moves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midas,15395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hyd Stn,885795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
