LEICESTER-LONDON-ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK609018,Long,-1.102062,Lat,52.610573,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2500/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,1.36,1.25,0.82,3.94,3.13,2.76,5.11,1.83,2.21,3.05,3.5,2.51,2.18,1.77,1.63,3.32,1.26,0.56,2.59,2.55,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,3.56,0.65,2.19,2.13,2.78,0.64,1.09,3.23,2.29,1.07,0.76,1.4,1.82,3.09,2.13,1.65,0.57,3.79,2.95,0.87,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,2.56,1.66,0.67,1.34,2.9,0.26,1.53,1.9,3.12,1.23,1.03,0.22,,0.81,5.36,0.87,1.72,0.91,3.75,2.55,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,2.98,1.09,3.08,3.06,2.2,2.84,0.05,1.71,2.3,1.34,1.17,0.81,1.58,1.14,1.42,2.14,1.58,2.24,1.88,2.38,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,5.83,1.73,0.99,0.96,0.8,3.19,1.5,0.98,1.16,3.19,2.97,2.85,0.66,2.23,1.97,1.62,2.67,2.76,2.34,3.16,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,3.19,0.64,4.05,4.87,1.12,1.31,1.51,1.29,1.2,0.49,3.02,1.57,2.18,2.92,1.02,2.03,0.71,2.53,1.32,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,1.64,1.03,0.5,4.57,4.5,2.74,3.86,2.82,4.96,3.14,0.87,2.38,3.18,1.49,3.09,1.24,3.15,1.73,1.24,0.19,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,1.67,0.74,1.41,1.72,0.92,0.56,4.81,3.75,0.28,4.63,2.38,1.26,2.39,2.47,4.98,0.25,4.34,1.78,2.06,4.31,2.53,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,2.49,2.34,1.41,4.1,2.48,1.7,2.87,1.75,0.69,0.46,0.61,2.13,3.55,0.89,4.46,0.95,2.88,1.26,2.96,1.66,1.18,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,3.7,2.31,1.33,2.92,1.72,3.27,2.06,3.47,3.89,2.45,3.42,1.5,2.42,3.22,1.5,0.11,2.71,4.71,0.71,0.62,2.74,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
