BRIDGNORTH-COTON-HALL-2ND-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO773863,Long,-2.335622,Lat,52.474154,Elevation,460,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,3.94,0.67,2.49,0.66,,2.99,1.64,1.11,2.52,2.54,0.76,3.77,0.95,0.65,1,2.37,0.82,4.27,3.47,1.05,3.27,0.81,1.83,2.37,3.14,3.81,2.64,3.98,1.68,2.92,2.3,3.11,2.88,4.44,1.58,5.39,1.67,2.32,2.09,2.68,1.07,3.81,3.49,3.41,5.17,
February,,,,,1.95,0.12,0.66,2.51,1.34,,4.25,1.41,1.43,1.49,3.95,0.83,1.56,1.24,1.3,0.57,3.45,1.59,1.14,1.23,2.32,3.67,4.54,1.03,1.31,2.67,1.35,0.29,3.27,5.7,0.84,3.43,1.92,2.41,2.25,0.6,0.7,2.26,0.26,3.53,0.38,2.64,2.46,4.55,0.48,1.08,
March,,,,,1.11,1.9,2.79,2.71,0.43,,0.85,2.37,1.21,4.15,1.68,3.2,0.96,0.97,3.09,2.71,0.69,1.72,4.16,5.55,2.25,0.64,3.15,2.69,1.51,5.17,2.92,1.1,2.56,1.73,1.1,1.09,0.43,2.64,2.02,0.1,2.92,0.19,1.51,1.95,2.04,0.7,3.32,2.51,0.33,1.61,
April,,,,,1.75,2.61,1.52,1.67,2.28,,0.98,1.91,2.02,1.56,1.27,2.05,1.22,2.43,2.97,1.81,1.71,0.78,0.06,4.03,0.68,1.3,1.14,1.35,2.05,2,4.44,1.23,2.88,2.64,2.95,2.54,2.32,1.5,1.56,0.66,2.5,4.19,4.08,1.04,2.77,3.54,2.23,2.04,0.08,2.08,
May,,,,,3.11,0.4,0.44,1.13,3.57,,1.66,1.09,2.91,4.51,3.3,0.57,2.36,2.84,3.56,0.93,1.75,0.79,2.78,2.57,1.07,4.19,2.41,3.66,3.44,0.89,3.66,1.22,1.01,1.45,5.4,2.73,3.87,1.54,0.88,2.31,2.71,4.77,5.87,1.5,1.33,1.33,1.51,2.38,1.93,1.26,
June,,,,,2.19,0.72,1.96,2.54,1.18,,2.33,2.67,2.66,1.53,0.59,3.13,2.36,2.81,3.39,4.11,2.71,2.4,5.43,1.67,2.19,1.85,1.33,2.38,1,1.02,2.37,0.56,0.7,0.48,2.32,0.08,1.39,4.03,2.65,2.2,0.76,4.33,1.14,2.63,1.54,3.25,2.91,1.51,1.5,2.06,
July,,,,,2.59,2.71,1.8,1.32,1.12,,2.25,1.58,1.3,1.9,2.18,1.72,0.83,2.42,1.95,2.69,2.14,0.21,3.25,1.2,6.5,5.89,1.81,1.98,2.34,2.77,3.9,0.56,5.02,3.37,3.8,2.87,2.28,3.31,1.15,1.6,4.77,4.28,3.9,2.38,0.68,0.62,6.64,2.99,2.79,4.92,
August,,,,,2.59,2.72,1.86,3.72,2.48,,2.9,2.15,5.01,4.29,2.43,4.68,0.98,2.82,3.47,1.95,5.12,1.81,7.25,2.46,2.31,3.05,2.56,5.23,2.44,3.39,1.07,3.33,2.92,2,3.42,2.9,2.21,3.98,2.62,1.58,2.29,5,2.29,0.64,2.6,1.37,0.69,1.35,4.07,1.34,
September,,,,,2.13,0.54,4.77,2.26,0.73,,0.99,1.18,1.28,3.65,2.03,1.33,0.91,0.58,2.31,3.16,0.62,1.5,0.94,1.47,1.1,0.68,0.95,1.81,6.22,1.45,2.34,0.72,2.72,1.92,3.28,4.06,1.23,4.21,1.04,0.84,3.35,3,3.02,0.87,1.27,3.77,3.62,2.84,2,0.46,
October,,,,,3.2,2.72,2.78,0.86,3.38,,3.16,1.77,2.75,5.5,1.09,1.29,4.13,5.97,1.48,3.1,2.66,2.05,2.84,4.44,1.92,2.66,4.06,2.82,1.68,2.52,3.49,1.95,0.38,3.46,3.69,3.88,2.64,2.28,4.65,3.9,3.26,0.5,3.77,5.41,1.52,3.26,1.88,3.09,2.4,3.55,
