"NUNEATON (HARTSHILL SEWAGE WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2488,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,4.22,1.38,3.14,
February,,,,,,,,,2.07,0.35,0.70,
March,,,,,,,,,1.87,0.20,2.30,
April,,,,,,,,,1.20,0.99,2.73,
May,,,,,,,,,0.54,1.64,2.45,
June,,,,,,,,3.64,2.94,1.18,1.65,
July,,,,,,,,2.67,1.18,1.46,5.36,
August,,,,,,,,3.40,1.41,2.03,3.33,
September,,,,,,,,3.92,0.64,0.61,3.53,
October,,,,,,,,1.81,3.81,3.40,2.37,
November,,,,,,,,3.54,3.51,6.03,2.88,
December,,,,,,,,2.30,1.64,5.08,2.21,
Total,,,,,,,,,25.03,24.35,32.65,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.28,25.03,24.35,32.65,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,
