TROTTISCLIFFE-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ640595,Long,0.351648,Lat,51.310985,Elevation,250,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,2.74,1.91,2.26,1.75,2.45,1.36,5.34,5.95,2.96,4.92,2.08,2.8,2.74,5.63,1.73,2.65,2.09,3.14,3.77,1.04,1.32,3,2.52,1.19,1.9,3.56,4.9,1.67,3.29,2.78,3.18
February,,,,,,,,,,,1.25,2.34,0.45,2.14,0.35,3.92,2.07,5.07,1.63,1.72,1.72,2.66,1.02,1.67,1.4,1.98,2.86,1.74,2.61,1.29,4.57,6.94,0.97,1.67,2.43,2.29,1.05,4.21,2.93,0.12,2.17
March,,,,,,,,,,,1.55,0.23,1.18,3.2,2.92,0.33,1.22,3.59,0.53,1.58,3.15,2.71,2.23,0.44,0.1,1.6,1.57,5.16,0.7,0.77,1.25,4.03,3.54,0.27,2.94,1.44,0.91,1.51,1.56,1.73,1.68
April,,,,,,,,,,,1.65,4.46,2.31,0.66,2.09,2.89,1.59,2.41,0.55,2.28,1.23,2.39,1.46,1.45,1.64,1.29,2.65,1.74,1.37,1.31,2.78,3.22,1.39,2.86,0.2,0.19,0.96,0.11,1.7,2.07,0.71
May,,,,,,,,,,,3.02,2.42,3.55,1.7,0.68,1.53,0.35,3,2.28,1.96,1.47,1.65,3.58,3.47,0.53,2.45,3.02,1.37,1.43,2.58,1.13,1.95,0.89,2.13,1.8,3.79,0.94,1.56,1.79,1.94,2.38
June,,,,,,,,,,,0.71,1.52,0.82,2.04,2.21,1.76,3.64,2.48,0.56,1.5,0.33,2.28,0.31,1.61,0.88,1.01,1.92,1.64,3.48,1.01,1.95,1.11,1.34,1.89,3.63,1.91,2.24,1.39,3.42,0.68,1.56
July,,,,,,,,,,,2.67,2.99,2.07,3.67,1.97,0.91,2.83,1.18,1.13,2.14,3.53,2,2.51,1.53,1.73,3,1.6,1.99,1.46,0.61,2.43,2.66,0.56,3.41,2.79,0.99,2.41,3.71,1.36,1.66,3.44
August,,,,,,,,,,,2.9,4.33,1.31,0.59,1.89,2.81,1.17,2.12,2.01,2.33,0.36,4.12,2.32,1.8,2.79,2.6,4.99,0.05,3.31,1.37,2.4,3.63,3.58,1.57,2.7,0.58,2.97,1.98,3.1,0.93,4.17
September,,,,,,,,,,,4.01,1.89,1.63,3.48,1.52,4.99,1.99,1.51,2.56,1.49,0.85,0.31,1.86,2.31,2.68,1.04,2.69,1.48,1.28,1.25,2.59,3.66,3.47,3.23,1.83,2.68,4.79,2.62,3.15,0.23,3.4
October,,,,,,,,,,,1.3,0.59,6.12,1.69,2.07,3.91,2,2.18,2.71,8.22,3.76,1.12,3.03,2.84,4.76,2.98,1.93,0.2,1.69,7.43,0.2,0.73,3.16,2.68,1.77,4.9,1.32,1.42,3.22,2.79,7.1
November,,,,,,,,,,,4.98,3.87,1.12,0.97,3.03,5.75,5.03,1.49,2.58,5.2,8.04,3.19,1.76,1.73,5.62,0.34,5,1.01,1.89,3.31,6.6,4.66,5.48,1.19,4.87,0.9,1.11,3.54,1.59,4.2,4.8
December,,,,,,,,,,,2.44,0.64,0.49,0.81,6.13,3.84,2.56,5.46,3.36,1.35,1.63,2.31,2.8,1.87,1.89,4.25,2.48,2.85,3.9,1.49,2.26,2.71,2.82,0.91,1.84,2,3.74,2.39,3.33,5.05,3.67
Total,,,,,,,,,,,29.22,27.19,23.31,22.7,27.31,34,29.79,36.44,22.86,34.69,28.15,27.54,25.62,26.35,25.75,25.19,32.8,22.37,26.89,23.46,29.48,38.3,29.72,23,28.7,25.23,27.34,26.11,30.44,24.18,38.26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snow estimates kept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940 Mar estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note that this site was originally known as TROSLEY PS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
