WHITBOURNE COURT,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7783,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,2.33,0.72,1.39,4.44,0.86,,,,,,,
February,3.50,1.43,1.25,1.17,2.00,,,,,,,
March,0.60,1.95,3.99,5.19,2.18,,,,,,,
April,2.12,1.06,0.10,4.39,1.24,,,,,,,
May,1.25,1.22,3.56,2.33,1.49,,,,,,,
June,2.91,2.42,5.12,0.79,2.67,,,,,,,
July,1.93,0.23,3.71,0.97,3.46,,,,,,,
August,5.55,2.09,9.30,1.56,2.00,,,,,,,
September,0.69,1.51,0.92,2.51,1.16,,,,,,,
October,2.95,1.91,2.55,5.28,1.59,,,,,,,
November,3.77,2.80,1.48,3.19,2.76,,,,,,,
December,5.26,2.67,3.34,0.97,5.91,,,,,,,
Total,32.86,20.01,36.71,32.79,27.32,,,,,,,
Calc annual,32.86,20.01,36.71,32.79,27.32,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,-0.00,-0.00,-0.00,NaN,NaN,NaN,NaN,NaN,,
