"BLISWORTH (GRAND JUNCTION CANAL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1103,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.45,2.41,3.15,1.07,2.56,1.11,3.13,2.10,3.47,1.33,2.76,
February,0.68,0.34,2.17,4.16,0.53,2.98,2.75,3.01,1.98,0.42,0.55,
March,1.89,0.76,1.59,1.91,0.90,0.62,0.74,1.65,1.42,0.07,1.54,
April,4.63,1.24,3.06,2.13,2.74,1.37,2.66,1.76,1.21,1.49,2.02,
May,1.29,1.07,1.32,1.27,4.75,2.25,2.44,0.97,0.76,1.21,3.16,
June,2.75,0.41,0.93,0.43,1.77,0.03,2.05,3.75,3.06,0.87,0.78,
July,3.24,0.35,5.43,2.58,3.28,2.83,1.65,2.75,2.85,1.20,2.72,
August,0.74,1.92,4.79,1.46,2.73,1.35,1.20,2.74,1.71,1.12,1.74,
September,1.67,1.13,2.04,2.26,2.78,3.26,1.47,4.65,0.68,0.38,3.16,
October,1.05,1.06,0.71,3.29,3.21,3.09,2.07,1.60,3.53,2.71,1.23,
November,1.63,2.16,1.23,1.67,2.33,1.68,3.62,2.52,3.15,5.91,3.09,
December,2.04,1.50,3.15,2.65,3.01,2.19,0.33,2.51,2.16,5.00,1.97,
Total,24.06,14.35,29.57,24.88,30.59,22.76,24.11,30.01,25.98,21.71,24.72,
Calc annual,24.06,14.35,29.57,24.88,30.59,22.76,24.11,30.01,25.98,21.71,24.72,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
