"HEDNESFORD SCOUT HOUSE OLD G NO 1",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2343,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.82,1.86,2.44,1.08,2.33,1.60,2.22,1.70,4.26,1.42,4.64,
February,1.23,0.16,2.32,4.76,0.31,2.48,2.22,1.99,1.85,0.35,0.74,
March,1.47,1.05,1.58,1.28,0.84,0.70,0.55,2.37,2.09,0.15,2.65,
April,3.88,0.90,1.87,2.30,2.83,1.11,1.58,1.55,1.46,0.55,2.65,
May,2.77,1.92,1.08,1.49,3.64,3.84,2.98,1.38,0.28,1.78,2.26,
June,2.99,0.29,0.63,0.25,3.16,0.18,1.28,4.40,2.43,1.18,1.51,
July,3.72,0.50,4.45,4.04,3.82,2.56,2.10,2.29,0.97,1.55,5.85,
August,0.91,2.97,4.49,1.89,2.98,3.48,1.52,3.62,3.09,2.30,3.42,
September,1.93,1.43,2.29,2.57,3.36,3.49,0.85,4.22,0.72,0.51,3.37,
October,2.59,2.22,0.47,3.18,3.55,3.45,2.56,1.73,3.81,3.50,2.12,
November,0.60,1.65,0.68,1.44,1.87,1.98,4.64,4.30,2.60,6.26,3.21,
December,2.58,1.52,2.84,3.31,2.18,1.80,0.46,2.52,1.92,4.43,2.52,
Total,26.49,16.47,25.14,27.59,30.87,26.67,22.96,32.07,25.48,23.98,34.94,
Calc annual,26.49,16.47,25.14,27.59,30.87,26.67,22.96,32.07,25.48,23.98,34.94,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
