"LIVERPOOL MONUMENT PLACE - 5"" gauge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ354907,Long,-2.973255,Lat,53.409141,Elevation,126,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
November,,,,,2.14,3.64,,2.79,2.39,1.12,4.73,2.53,2.47,3.12,2.99,2.1,2.29,2.68,1.96,1.67,0.78,2.07,1.63,3.42,1.66,2.78,4.87,4.76,4.39,5.26,4.74,3.99,2.69,1.7,1.99,3.85,3.35,1.8,3.54,4.75,5.76,2.67,0.86,2.49,6.02,0.28,5.16,3.35,1.59,4.56,5.4,7.66,2.95,3.11,6.16,1.45,1.36,1.17,1.82,5.08,6.42
December,,,,,2.64,0.35,,2.3,1.73,5.77,3.39,3.72,2.01,2.05,4.82,6.06,1.98,1.33,6.65,5.43,2.13,3.67,3.94,4.1,3.29,2.85,0.99,1.47,2.32,5.02,4.38,1.51,1.5,0.62,4.84,3.5,3.42,2.61,3.75,2.78,2.43,1.05,3.17,1.65,2.66,2.46,3.25,2.54,3,4.55,3.54,4.55,3.58,1.46,3.92,3.94,2.42,3.07,4.4,4.98,3.04
Total,,,,,26.41,25.24,,28.41,31.79,31.98,35.33,25.93,32.52,27.11,28.04,29.93,28.22,33.13,34.32,31.42,35.02,25.51,30.66,34.91,34.7,30.91,32.17,38.84,33.42,30.16,42.14,36.14,33.82,22.18,28.4,35.78,30.87,28.67,33.22,33.62,32.57,29.97,28.96,32.27,36.27,27.26,37.89,30.75,30.66,30.22,38.21,36.21,31.06,26.11,43.35,27.24,32.95,29.75,38.75,32.01,37.68
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"TYRain_1900-1909_19_pt1-page-113.csv 1900s-2, 1904 and 1905 for this gauge; other records for two other gauges",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_19_pt1-page-114.csv 1900s-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_17_pt1-page-229.csv 1910s-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_19_pt1-page-127.csv 1920s-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1931-1940_17_pt1-page-021.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1941-1950_19_pt1-page-112.csv August 1948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1951-1960_17_pt1-page-150.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
