KINTESSACK (CULBIN),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5683/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,,,1.50,,
February,,,,,,,,,,1.91,,
March,,,,,,,,,,1.44,,
April,,,,,,,,,,2.58,,
May,,,,,,,,,,1.73,,
June,,,,,,,,,,2.23,,
July,,,,,,,,,,1.86,,
August,,,,,,,,,,2.17,,
September,,,,,,,,,,3.80,,
October,,,,,,,,,,0.80,,
November,,,,,,,,,,3.27,,
December,,,,,,,,,,2.12,,
Total,,,,,,,,,,25.41,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.41,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
