HAYES WATER NO1 GRAY CRAG,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6249,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,21.60,5.30,12.70,21.00,13.30,7.30,15.30,4.70,,,,
February,11.60,12.60,6.40,12.30,18.20,11.00,10.20,6.70,,,,
March,8.80,3.40,14.40,15.20,9.90,6.30,8.60,5.90,,,,
April,7.70,7.80,1.60,14.00,6.10,6.40,7.80,6.90,,,,
May,4.40,6.10,3.20,6.00,5.20,2.60,6.20,7.20,,,,
June,3.30,7.80,8.20,6.90,3.90,1.80,10.00,4.70,,,,
July,7.30,3.00,8.00,1.90,7.00,10.30,-999.00,4.70,,,,
August,13.70,7.50,10.00,2.50,7.00,7.30,9.50,17.10,,,,
September,2.30,7.50,4.40,6.50,4.50,4.30,5.50,8.70,,,,
October,4.00,9.50,9.40,8.10,3.00,3.70,20.50,14.70,,,,
November,7.00,14.10,8.40,12.80,16.00,5.30,15.90,8.20,,,,
December,13.00,25.80,18.40,8.90,10.00,18.80,6.70,6.70,,,,
Total,104.70,110.40,105.10,116.10,104.10,85.10,116.20,96.20,,,,
Calc annual,104.70,110.40,105.10,116.10,104.10,85.10,116.20,96.20,0.00,0.00,,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,NaN,NaN,,
