BLETCHINGTON SCHOOL GARDENS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8117,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.64,3.45,3.13,,,,,,,,,
February,1.06,0.65,4.61,,,,,,,,,
March,2.31,1.23,1.96,,,,,,,,,
April,5.26,1.39,4.24,,,,,,,,,
May,2.38,1.79,1.81,,,,,,,,,
June,2.71,0.33,1.55,,,,,,,,,
July,5.47,0.25,6.46,,,,,,,,,
August,1.90,2.60,6.30,,,,,,,,,
September,2.39,2.92,2.03,,,,,,,,,
October,3.59,1.72,0.73,,,,,,,,,
November,1.32,2.24,1.76,,,,,,,,,
December,3.19,2.33,3.27,,,,,,,,,
Total,34.22,20.90,37.85,,,,,,,,,
Calc annual,34.22,20.90,37.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
