"PRESTWICH, MANCHESTER, HEATON PARK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD825043,Long,-2.265503,Lat,53.535056,Elevation,312,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,3.71,3.22,2.67,5.73,2.86,2.69,2.94,4.67,4.41,5.95,3.2,3.63,3.06,2.73,3.94,3.86,9.03,1.67,5.01,5.03,4.46,2.54,2.94,1.7,3.46,3.06,4.51,4.87,1.46,0.96,4.33,5.03,5.16,2.36,4.99,2.89,10.38,2.2,,,4.58,1.73,4.32,2.88,5.59,3.71,3.19,3.17,5.29
February,,,1.32,1.57,2.1,3.67,4.13,0.92,4.9,1.06,3.87,0.4,4.3,4.9,0.92,5.81,4.06,1.62,4.76,1.22,0.31,4.81,0.06,3.15,0.42,3.95,1.94,5.01,1.38,4.38,2.08,2.95,2.61,2.01,2.01,4.33,5.83,0.35,2.42,2.32,,,1.33,2.22,2.22,1.63,0.93,2.72,6.45,0.51,2.22
March,,,5.34,3.18,5.1,1.28,1.76,1.93,1.97,6.3,3.46,3,2.46,2,1.34,1.79,1.67,4.77,2.51,1.38,2.64,0.37,2.71,3.16,2.46,1.5,2.16,1.11,0.92,1.66,2.95,3.26,3.46,1.2,0.67,1.44,0.96,4.74,1.29,2.11,,,2.76,2.13,3.21,2.18,1.56,4.03,2.21,1.99,0.97
April,,,0.91,4.1,1.2,1.5,2.91,1.88,1.04,2.13,4.63,1.33,2.46,3.44,1.84,2.49,1.65,2.57,0.91,1.12,2.15,3.38,3.63,1.69,2.01,2.55,1.01,2.04,0.47,2.49,2.04,1.27,2.15,1.94,2.82,2.61,1.16,2.82,1.65,,,,4.18,2.98,0.85,2.53,3.46,0.66,1.3,2.63,1.99
May,,,2.8,2.57,2.18,2.14,3.25,2.05,2.98,2.02,6.46,2.66,1.79,3.38,5.88,5.07,4.21,1.89,1.37,3.19,1.77,2.66,5.14,1.75,2.42,0.85,0.82,2.33,3.4,1.68,1.72,2.28,3.27,2.64,4.57,4.02,0.92,2.58,1.62,,,,2.39,2.13,3.26,3.46,1.42,1.83,4.31,1.33,2.04
June,,,4.99,1.94,1.92,2.71,3.49,1.91,2.01,1.86,2.8,0.35,2.58,0.75,2.41,0.08,2.39,4.24,6.09,1.27,2.04,5.62,0.66,2.07,2.03,3.87,3.22,1.53,4.25,2.99,1.12,0.38,0.86,3.33,3.23,5.69,4.56,2.87,5.56,,,,3.35,2.62,3.97,3.58,3.19,2.17,5.27,2.78,2.05
July,,,4.69,0.58,5.17,4.66,2.2,1.76,4.01,2.18,6.97,1.62,5.17,4.81,3.74,2.3,2.64,3.01,2.26,3.66,6.43,5.9,4.62,3.46,2.07,1.87,3.86,2.29,3.58,7.21,5.38,2.32,4.53,2.48,3.54,2.02,5.09,3.18,2.96,,,,2.45,6.21,6.19,1.11,7.7,6.39,5.61,3.29,6.47
August,,,5.53,2.41,3.13,5.09,2.75,6.64,3.28,3.56,2.74,6.43,4.97,4.79,6.62,3.56,5.02,7.57,5.25,5.16,6.11,6.57,1.31,1.67,3.28,1.51,2.34,2.27,3.57,2.22,1.94,6.44,3.8,6.09,3.73,3.27,6.26,0.45,5.11,,,,3.74,5.88,6.3,0.93,11.72,5.63,6.64,0.51,5.29
September,,,1.87,1.93,3.19,0.74,2.94,2.01,11.1,1.65,2.94,0.87,4.43,3.99,3.78,4.22,3.88,5.84,0.66,1.94,3.48,3.25,4.54,1.79,3.24,6.53,4.98,1.28,1.77,1.16,4.11,0.73,2.09,4.66,5.42,2.84,6.85,2.85,2.54,,,,3.77,4.2,5.04,3.22,3.36,7.28,6.73,0.27,2.73
October,,,4.72,1.62,1.67,1.68,5.92,6.97,3.88,2.33,1.71,3.17,0.42,4.94,4.79,4.57,3.39,3.37,4.8,5.69,5.34,2.09,7.8,4.88,4.29,7.96,4.43,1.8,8.33,1.83,3.81,5.42,6.81,3.5,4.63,6.54,0.81,0.85,2.47,,,,4.21,2.12,7.54,2.23,3.12,5.3,3.08,3.86,4.78
