"KIMBOLTON (GRANTSFIELD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2251,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.23,3.10,3.60,1.22,3.76,2.11,3.53,2.94,4.23,1.26,5.36,
February,1.01,0.34,3.18,6.50,0.40,3.62,1.85,2.34,2.25,0.58,0.78,
March,2.90,1.72,3.00,1.10,1.36,0.73,0.39,2.79,2.51,0.22,2.47,
April,4.72,1.05,1.98,2.43,2.90,1.86,2.66,1.57,1.65,0.58,3.10,
May,3.23,1.04,1.27,1.53,6.58,4.59,2.56,1.25,0.92,2.10,2.04,
June,2.65,0.38,0.84,0.32,2.74,0.03,1.41,3.23,3.37,3.06,1.28,
July,4.54,0.61,3.24,2.71,3.52,2.49,2.52,2.39,1.46,1.60,3.12,
August,1.04,4.03,2.80,1.81,2.67,2.15,2.03,5.21,2.78,1.44,3.02,
September,2.76,0.73,2.16,1.52,4.16,3.42,1.13,4.17,1.39,1.28,3.66,
October,2.93,2.04,0.63,4.19,3.81,2.98,2.66,2.45,5.38,4.38,2.61,
November,1.04,2.34,1.21,1.95,2.61,2.21,6.18,2.78,3.06,7.55,2.74,
December,2.66,1.64,4.02,2.17,3.81,2.50,0.63,2.14,2.09,6.23,3.56,
Total,32.71,19.02,27.93,27.45,38.32,28.69,27.55,33.26,31.09,30.28,33.74,
Calc annual,32.71,19.02,27.93,27.45,38.32,28.69,27.55,33.26,31.09,30.28,33.74,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
