"KIMBOLTON (GRANTSFIELD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2251,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,3.52,0.94,2.59,0.89,1.40,2.63,2.73,,
February,,,,1.34,2.64,4.42,4.47,0.97,1.31,2.09,,
March,,,,5.14,2.50,0.43,3.11,2.29,1.48,5.01,,
April,,,,3.96,1.05,1.00,0.55,1.76,2.35,1.76,,
May,,,,2.42,1.59,3.36,3.13,3.65,2.30,0.45,,
June,,,,0.80,2.17,1.16,1.16,2.95,0.84,0.88,,
July,,,,0.89,4.33,4.91,2.36,2.63,3.25,2.27,,
August,,,,1.57,2.04,2.60,2.39,5.66,2.41,2.51,,
September,,,,3.08,0.96,0.91,0.84,1.76,6.83,1.62,,
October,,,,3.89,2.65,3.82,4.07,2.91,1.37,1.52,,
November,,,,3.05,3.20,2.22,2.28,0.93,2.09,1.06,,
December,,,,1.06,6.30,4.94,1.99,1.04,2.87,3.02,,
Total,,,,30.72,30.37,32.36,27.24,27.95,29.73,24.92,,
Calc annual,0.00,0.00,0.00,30.72,30.37,32.36,27.24,27.95,29.73,24.92,,
Difference,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
