BASINGSTOKE QUEEN'S SCHOOL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8412,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.97,3.10,3.54,,,,,,,,,
February,0.50,0.36,2.82,,,,,,,,,
March,1.68,1.19,1.90,,,,,,,,,
April,4.07,0.60,4.00,,,,,,,,,
May,1.16,1.54,1.40,,,,,,,,,
June,1.48,0.26,0.64,,,,,,,,,
July,5.29,0.22,,,,,,,,,,
August,1.72,1.92,,,,,,,,,,
September,1.27,1.05,1.39,,,,,,,,,
October,1.99,0.65,1.17,,,,,,,,,
November,1.70,1.62,1.63,,,,,,,,,
December,2.48,1.68,3.54,,,,,,,,,
Total,26.31,14.19,,,,,,,,,,
Calc annual,26.31,14.19,22.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
