PEMBURY WATERWORKS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,335,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.59,2.50,3.45,1.45,2.29,2.67,3.08,2.52,3.54,1.27,4.10,
February,0.56,0.70,2.46,4.47,0.99,4.16,2.23,4.76,1.73,0.64,1.60,
March,1.42,1.66,2.11,2.08,1.86,1.13,0.48,4.13,1.95,0.01,1.05,
April,2.84,1.60,3.11,2.26,3.21,2.41,4.59,1.59,2.58,1.10,1.75,
May,1.20,1.62,2.32,3.23,4.44,2.74,1.77,1.20,1.50,1.67,2.86,
June,1.22,0.03,1.50,0.60,1.83,0.16,3.08,3.88,2.75,1.14,0.93,
July,3.97,0.63,3.12,1.30,3.71,4.17,1.75,4.91,1.62,1.28,2.07,
August,1.55,1.44,2.72,1.42,2.45,1.56,1.14,5.23,3.27,2.88,3.04,
September,2.76,0.84,2.07,1.91,2.66,2.43,0.68,4.30,0.50,0.38,3.52,
October,1.60,1.02,1.47,6.55,4.14,3.91,2.37,1.87,6.62,3.91,1.38,
November,1.51,1.70,1.76,2.70,3.99,3.28,7.38,2.63,3.90,7.66,6.16,
December,2.76,2.01,4.19,3.01,4.80,3.48,0.69,5.19,3.56,7.79,2.64,
Total,24.98,15.75,30.28,30.98,36.37,32.10,29.24,42.21,33.52,29.73,31.10,
Calc annual,24.98,15.75,30.28,30.98,36.37,32.10,29.24,42.21,33.52,29.73,31.10,
Difference,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,
