"PEVENSEY PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,535,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,3.53,1.56,2.79,3.81,0.86,3.60,1.56,1.12,3.29,4.71,,
February,3.56,1.70,2.08,1.07,3.56,3.60,3.85,0.77,1.02,2.61,,
March,1.45,2.24,3.56,2.27,4.38,0.56,2.90,1.56,1.06,4.62,,
April,1.60,1.29,0.00,2.95,1.04,1.49,1.29,1.17,2.38,2.48,,
May,2.30,0.69,1.11,0.78,0.64,3.19,2.44,1.39,1.62,0.22,,
June,1.30,1.98,3.12,0.77,1.58,1.04,2.27,2.90,0.84,0.40,,
July,3.33,0.13,0.92,1.91,1.83,3.23,0.79,2.92,3.20,1.10,,
August,1.32,2.48,5.63,1.97,0.68,0.61,2.09,7.06,1.98,2.29,,
September,0.54,1.10,2.92,2.61,0.97,1.34,1.43,1.55,7.30,0.69,,
October,4.26,5.19,3.79,5.00,1.85,3.61,5.12,4.45,2.35,1.09,,
November,5.71,5.79,2.07,3.63,3.74,2.88,5.04,1.92,2.21,4.53,,
December,2.82,6.17,2.70,1.60,5.85,7.61,4.67,2.41,2.02,4.18,,
Total,31.72,30.32,30.69,28.37,26.98,32.76,33.45,29.22,29.27,28.92,,
Calc annual,31.72,30.32,30.69,28.37,26.98,32.76,33.45,29.22,29.27,28.92,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,,
