PEVENSEY-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ649047,Long,0.339587,Lat,50.818371,Elevation,12,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,3.53,1.56,2.79,3.81,0.86,3.6,1.56,1.12,3.29,4.71,3.7,2.75,3.74,1.3,2.42,3.4,3.41,2.58,4.99,1.03,3.37,2.37,2.38,2.18,2.68,0.81,4.32,5.39,4.05,6.06,2.67,3.55,2.86,4.43,1.68,1.39,2.39,2.07,4.95,1.33,1.03,4.63,3.18,1.05,1.47,4.5,5.57,1.82,4.57,4.24,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,3.56,1.7,2.08,1.07,3.56,3.6,3.85,0.77,1.02,2.61,0.4,0.71,2.5,3.79,0.51,3.94,2.75,2.72,1.57,0.76,1.54,2.03,1.15,1.5,0.12,3.95,1.91,5.2,0.87,1.48,2.12,3.2,0.55,1.27,0.78,1.92,2.58,1.63,1.51,1.33,4.21,6.27,1.21,1.56,2.45,1.56,0.67,4.86,2.68,0,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,1.45,2.24,3.56,2.27,4.38,0.56,2.9,1.56,1.06,4.62,1.72,1.38,1.63,1.99,1.7,0.5,0.3,3.76,2.24,0,1.87,0.44,1.45,2.05,2.59,0.5,1.03,4.02,0.43,1.61,2.45,2.2,3.44,0.33,0.08,1.01,0.99,6.88,0.6,0.92,1.65,4.3,2.83,0.29,3.74,0.89,0.38,1.78,1.32,1.86,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,1.6,1.29,0,2.95,1.04,1.49,1.29,1.17,2.38,2.48,2.54,1.14,3.17,2.06,2.61,2.28,3.73,1.77,1.93,0.89,1.6,3.22,2.21,0.78,2.33,3.25,1.61,2.97,0.55,2.16,1.19,0.89,1.23,1.5,1.28,1.34,1.57,1.86,1,1.17,1.98,2.24,1.36,1.82,0.43,0.31,1.13,0.22,1.18,2.47,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,2.3,0.69,1.11,0.78,0.64,3.19,2.44,1.39,1.62,0.22,1.07,0.97,0.56,3.24,3,2.65,1.94,0.75,1.59,2,2.6,1.98,2.07,1.62,0.45,0.98,0.38,2.26,2.77,0.81,1.61,2.04,2.58,1.82,0.35,1.59,2.82,1.87,1.88,1.33,1.48,2.18,1.29,1.28,1.75,4.28,0.27,0.85,2.21,0.66,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,1.3,1.98,3.12,0.77,1.58,1.04,2.27,2.9,0.84,0.4,1.1,0.03,1.36,0.63,1.32,0.12,2.79,3.62,2.52,1.66,1.08,1.24,1.69,2.03,1.44,1.46,2.92,1.38,0.77,0.97,0.73,1.65,0.22,1.35,1.17,0.84,2.74,2.15,1.59,0.5,0.81,1.16,0.77,1.58,2.1,2.49,2.13,0.66,4.14,0.73,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,3.33,0.13,0.92,1.91,1.83,3.23,0.79,2.92,3.2,1.1,3.47,0.26,2.34,3.65,2.59,4.04,2.36,2.76,1.25,1.31,2.32,2.96,3.66,1.75,0.91,0.26,4,0.96,2.08,2.1,2.58,2.29,1.83,1.61,2.3,3.92,1.92,2.53,1.5,0.42,2.63,1.82,0.81,2.81,3.11,1.66,3.21,4.55,2.59,1.55,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,1.32,2.48,5.63,1.97,0.68,0.61,2.09,7.06,1.98,2.29,1.88,1.25,2.49,2.08,3.16,1.72,1.93,4.49,1.18,1.89,3.3,3.09,0.85,0.98,1.98,4.58,0.76,1.73,1.33,2.16,0.03,4.13,1.7,1.08,2.79,1.9,4.7,0.08,3.76,0.96,2.86,5.8,2.58,2.27,3.65,2.46,4.21,2.14,3.94,0.79,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,0.54,1.1,2.92,2.61,0.97,1.34,1.43,1.55,7.3,0.69,3.32,0.54,2.61,2.89,2.87,3.17,0.51,4.95,0.38,0.93,3.07,1.43,2.27,4.17,1.05,5.23,1.94,2.16,3.16,0.64,2.04,0.42,3.14,1.6,2.57,2.98,2.64,1.39,2.43,2.08,3.24,3.86,3.46,2.97,3.65,2.21,3.72,3.7,4.05,0.14,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,4.26,5.19,3.79,5,1.85,3.61,5.12,4.45,2.35,1.09,1.31,0.67,0.96,6.28,4.82,4.06,3.18,1.45,7.18,4.12,2.43,0.58,7.23,1.99,2.44,3.81,1.18,3.48,3.27,7.64,3.04,1.04,3.61,2.61,4.6,2.32,1.2,0.83,1.7,8.56,1.07,3.3,3.09,2.93,2.88,5.01,1.39,2.03,3.92,4.6,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November,5.71,5.79,2.07,3.63,3.74,2.88,5.04,1.92,2.21,4.53,1.65,1.74,1.99,2.48,3.05,2.92,6.96,3.15,4.32,7.08,6.61,4.96,1.32,1.83,4.15,6.79,4.6,1.25,4.26,5.98,6.43,4.26,1.7,1.85,4.73,0.55,4.2,1.8,2.55,4.75,6.49,5.6,4.95,2.04,5.59,1.34,0.98,2.95,2.37,5.42,7.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December,2.82,6.17,2.7,1.6,5.85,7.61,4.67,2.41,2.02,4.18,3.34,2.64,3.24,3.25,5.25,4.53,0.66,4.38,2.81,8.07,3.31,0.77,0.41,1.09,7.97,3.57,2.47,4.16,3.21,1.86,2.68,1.74,2.56,2.3,1.52,4.43,2.58,3.25,2.54,2.04,2.75,2.66,3.68,0.8,2.48,4.05,3.85,1.87,4.09,7.93,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total,31.72,30.32,30.69,28.37,26.98,32.76,33.45,29.22,29.27,28.92,25.5,14.08,26.59,33.64,33.3,33.33,30.52,36.38,31.96,29.74,33.1,25.07,26.69,21.97,28.11,35.19,27.12,34.96,26.75,33.47,27.57,27.41,25.42,21.75,23.85,24.19,30.33,26.34,26.01,25.39,30.2,43.82,29.21,21.4,33.3,30.76,27.51,27.43,37.06,30.39,42.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
