Rainfall at,WEARDALE W.W. (WASKERLEY 3)
,
Station no,3543,
,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,2.11,3.22,2.19,2.89,2.30,5.15,4.34,4.05,4.09,2.50,
February,2.61,0.68,3.94,0.51,4.53,3.51,4.47,2.23,2.45,2.82,
March,1.41,2.27,1.24,4.65,1.32,2.75,4.23,1.20,3.78,3.54,
April,3.81,3.34,1.54,6.25,4.14,2.05,3.25,0.54,1.67,1.81,
May,3.09,4.96,2.76,2.18,1.07,2.19,3.91,3.11,1.80,1.13,
June,4.27,1.26,2.32,3.03,3.34,4.17,1.29,3.08,3.05,0.75,
July,3.55,4.23,1.89,3.33,0.95,3.40,2.07,2.87,4.51,6.27,
August,4.28,1.66,1.61,3.61,1.52,1.91,2.74,3.67,3.68,1.15,
September,3.32,3.09,2.58,2.07,5.62,4.17,2.47,1.80,2.03,1.83,
October,1.53,6.54,5.12,5.28,6.05,3.31,2.91,6.50,7.78,4.96,
November,3.30,1.72,4.24,3.21,5.83,4.15,1.62,4.26,4.09,4.42,
December,1.60,1.75,1.95,5.58,2.40,3.31,4.26,5.66,2.03,2.61,
Total,34.88,34.72,31.38,42.59,39.07,40.07,37.56,38.97,40.96,33.79,
Calc annual,34.88,34.72,31.38,42.59,39.07,40.07,37.56,38.97,40.96,33.79,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,
