Rainfall at,WEARDALE W.W. WASKERLEY 3
,
Station no,3543,
,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889
January,0.69,,1.48,2.60,3.42,1.56,1.15,0.90,0.64,0.75,
February,3.22,,0.97,3.75,2.07,1.96,,1.04,0.47,0.53,
March,2.05,4.32,2.89,2.60,1.09,1.18,4.43,1.24,1.75,1.85,
April,3.26,0.96,4.57,1.65,2.80,2.54,2.05,1.09,1.87,2.24,
May,1.63,1.90,1.75,2.12,1.32,3.57,1.44,2.27,1.15,2.17,
June,4.84,2.43,3.23,4.24,0.87,1.85,3.38,0.63,1.71,0.59,
July,6.33,3.21,3.38,4.49,5.27,1.38,4.78,1.10,6.56,2.65,
August,2.06,7.29,3.30,2.86,1.45,3.63,2.24,2.27,1.51,3.94,
September,5.43,4.59,2.43,4.37,2.19,3.64,2.87,2.34,1.11,0.50,
October,3.24,6.09,2.80,5.43,2.11,3.93,5.75,2.71,1.52,4.72,
November,2.83,3.41,5.24,1.51,1.68,1.24,5.96,3.53,7.29,1.14,
December,2.57,2.91,2.87,1.83,0.86,2.18,2.09,2.22,1.80,1.47,
Total,38.15,42.36,34.91,37.45,25.13,28.66,36.14,21.34,27.38,22.55,
Calc annual,38.15,37.11,34.91,37.45,25.13,28.66,36.14,21.34,27.38,22.55,
Difference,0.00,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
