MALVERN FREE LIBRARY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO777460,Long,-2.3270514,Lat,52.11187,Elevation,380,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,0.96,3.04,1.22,1.41,2.36,3.44,3.54,3.23,4.13,1.36,2.89,2.06,3.72,3.38,4.41,1.42,5.14,1.44,3.07,2.02,2.72,0.78,4.37,3.67,3.11,5.98,3.78,4.17,3.51,5.97,2.19,1.66,2.46,2.15,4.8,1.23,0.45,2.43,2.22,0.46,1.65,3.2,,,,,
February,,,,,2.13,3.52,4.43,0.97,1.24,3.2,0.97,0.21,3.32,6.04,0.56,3.17,2.33,3.09,2.21,0.73,0.69,2.09,0.1,3.32,0.45,1.94,2.89,4.52,0.66,1.1,2.91,3.06,0.56,1.74,0.77,1.93,1.63,1.54,1.11,0.93,4.66,3.29,0.46,1.36,2.19,1.71,,,,,
March,,,,,3.2,0.9,3.45,2.41,1.42,4.92,3.36,1.23,2.28,1.85,1.91,0.47,0.65,2.57,3.04,0.09,2.43,0.18,1.75,2.46,2.15,0.79,2.71,2.94,0.21,1.37,1.54,3.21,2.27,1.21,0.5,0.72,0.54,6.4,1.18,1.28,1.48,4.62,2.24,1.12,2.45,2.36,,,,,
April,,,,,1.45,1.03,1.29,1.1,2.85,1.87,4.74,1.17,2.53,2.88,3.16,1.92,2.5,1.57,1.21,0.91,2.98,3.5,3.8,1.15,3.12,4.44,2.11,2.31,0.06,2.35,2.67,1.52,1.05,1.13,1.46,1,2.23,2.57,2.11,2.46,2,2.88,2.4,2.53,0.45,0.95,,,,,
May,,,,,1.51,3.49,3.24,4.49,1.6,1.3,1.83,1.32,0.72,2.04,7.9,3.17,3.86,1.37,1.13,1.92,2.27,4.41,7.19,2.2,1.15,0.67,0.57,2.96,2.07,1.02,2.6,2.31,3.85,3.78,0.75,2.64,3.01,1.96,2.95,2.42,2.19,3.55,3.49,2.79,2.1,5.18,,,,,
June,,,,,3.05,1.01,1.69,2.34,0.88,0.94,2.86,0.63,0.94,0.37,2.61,0.01,1.34,3.48,2.53,1.69,1.53,4.2,1.81,2.46,0.96,3.74,4,1.22,1.24,2,0.65,2.37,0.09,2.13,1.69,3.21,1.79,1.87,2.28,0.42,2.12,0.64,2.23,1.97,3.7,5.15,,,,,
July,,,,,4.29,5.54,2.05,2.31,2.71,3.29,4.77,0.54,5.25,3.13,4.8,3.06,2.25,3.91,1.52,2.08,3.2,3.02,1.79,1.61,1.02,0.37,5.33,2.78,3.2,4.54,3.41,2.45,1.31,1.14,2.49,2.29,2.02,1.4,0.98,2.26,3.16,0.98,1.08,3.31,2.6,1.27,,,,,
August,,,,,1.51,3.92,2.93,5.76,1.35,2.52,0.71,4.03,3.12,2.08,3.03,2.56,2.79,4.33,1.91,1.46,3.49,5.2,3.59,0.67,2.28,1.9,0.4,0.43,3.87,1.87,0.11,3.55,2.58,1.83,3.1,3.11,5.54,1.18,4.83,1.27,3.62,3.78,4.73,4.2,4.06,0.67,,,,,
September,,,,,1.32,0.67,1.12,1.88,5.71,1.94,2.62,1.11,2.78,1.95,4.91,4.02,0.52,4.4,0.68,0.7,4.72,2.39,3.34,1.93,2.01,4.23,3.39,2.46,1.56,0.44,0.97,0.89,1.43,2.25,2.63,1.81,4.21,1.36,2.8,1.64,3.54,2.89,1.29,2.49,1.39,1.66,,,,,
October,,,,,1.52,4.09,4.35,2.93,1.26,2.45,2.68,1.59,0.31,5.35,4.75,3.2,2.76,2.09,5.15,4.45,2.69,0.95,3.93,4.22,1.46,3.34,1.57,2.95,2.54,3.32,4.24,2.69,2.28,2.16,3.98,3.32,0.67,0.44,2.7,5.53,0.85,1.04,4.77,2.24,2.97,1.32,,,,,
November,,,,,3.27,2.28,2.76,1.02,1.92,1.6,0.95,1.92,1.46,1.41,2.87,1.66,6.45,3.84,2.42,8.67,3.56,4.44,1.6,0.67,1.87,6,2.59,1.42,3.01,4.2,6.46,3.24,1.07,1.44,4.53,0.37,4.31,2.14,1.47,3.04,4.3,6.98,3.3,1.36,6.56,,,,,,
December,,,,,5.93,5.42,2.44,0.92,2.47,3.96,2.71,1.55,4.09,2.8,3.24,2.88,0.56,2.43,2.42,6.7,3.72,1.1,1.39,0.43,6.04,3.85,3.19,2.29,3.93,1.75,1.65,1.45,3.97,1.63,2.25,4.6,2.14,2.26,3.87,1.46,1.8,2.66,2.26,1.37,1.66,,,,,,
Total,,,,,30.14,34.91,30.97,27.54,25.77,31.43,31.74,18.53,30.93,31.26,42.63,28.18,29.73,36.46,28.63,30.82,36.42,32.92,33.36,23.14,25.23,32.05,33.12,29.95,25.46,29.94,30.99,30.91,23.97,26.41,26.34,26.66,30.55,25.27,31.08,23.94,30.17,35.74,30.47,25.2,31.78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10112,MALVERN FREE LIBRARY ,SO7779445958,1890-01-01 ,31/12/1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Records above seem to form a complete record but are odds with the MIDAS record which starts in 1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A private library was housed in the Exchange Building on the corner of Church St and Graham Road.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Building for a pubic library without subscription was started in 1905 at SO7774146111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge moved to Surveyors Dept Nov 1953 so those records deleted.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
