HILDERSHAM-OLD-MILL-HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TL547483,Long,0.257715,Lat,52.11139,Elevation,108,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1192/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,2.55,2.98,3.19,2.59,4.25,1.84,2.32,2.19,4.24,1.22,2.03,1.09,1.92,3.2,1.06,1.01,2.29,1.69,1.1,1.39,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,2.02,2.36,2.38,0.6,0.74,2.03,2.23,1.17,0.71,1.16,1.19,1.57,2.83,0.9,0.96,2.44,3.1,0.72,1.3,1.75,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,0.49,0.59,3.26,0.47,1.88,2.63,3.21,1.21,0.49,0.32,1.11,1.12,4.16,0.61,0.76,0.4,3.1,3.42,0.62,2.16,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,2.53,1.67,2.75,0.25,3.2,1.7,1.21,0.66,1.24,1.27,1.02,0.65,1.72,1.48,1.44,1.84,3.29,1.15,2.32,0.34,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,0.94,0.96,2.13,1.76,1.14,1.24,2.02,1.99,1.25,0.85,1.78,1.88,0.65,2.53,2.71,2.2,2.68,1.09,1.61,2.49,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,2.5,3.14,1.41,0.48,1.9,0.45,0.52,1.07,2.08,1.15,1.41,2.21,2.17,3.16,0.92,1.19,1.19,1.25,2.61,1.93,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,1.41,0.48,4.75,2.13,1.33,2.09,4.07,2.01,3.13,0.65,1.83,1.48,3.07,2.12,1.51,0.96,3.82,1.32,0.64,2.7,2.71,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,2.19,1.45,0.74,1.1,2.89,2.71,0.17,4.15,1.15,1.29,3.05,1.84,3.08,0.22,4.77,1.12,2.98,3.47,2.98,2.08,3.74,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,1.22,3.82,3.06,1.64,3.64,3.16,0.46,0.61,1.2,1.22,2.25,2.8,2.73,1.06,1.22,0.64,2.62,1.99,2.2,1.7,1.06,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,1.24,2.13,1.82,1.84,2.4,4.74,1.72,2.32,3.95,1.75,3.33,1.51,1.04,0.26,1.74,4.27,0.54,1.04,2.38,2.73,1.84,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
