"KEADBY (PUMPING STATION)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2587/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,1.77,4.38,0.88,1.06,,
February,,,,,,,1.12,1.16,0.48,3.29,,
March,,,,,,,4.29,0.56,1.15,1.15,,
April,,,,,,,1.36,1.25,1.88,2.98,,
May,,,,,,,1.54,1.51,1.32,2.40,,
June,,,,,,,2.22,3.06,0.36,0.91,,
July,,,,,,,1.87,1.19,2.98,2.32,,
August,,,,,,,0.24,3.11,2.07,2.12,,
September,,,,,,,0.81,1.48,0.50,3.12,,
October,,,,,,,1.02,1.78,2.69,0.87,,
November,,,,,,,1.34,1.00,-999.00,4.25,,
December,,,,,,,2.21,2.50,1.75,1.52,,
Total,,,,,,,19.79,22.98,19.23,25.99,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,19.79,22.98,16.06,25.99,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,3.17,-0.00,,
