"MOY DERRYGALLY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1244,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,1.37,0.32,2.14,4.01,4.57,1.66,3.72,1.06,1.75,1.88,,
February,1.85,2.51,1.86,2.45,2.25,3.20,2.44,1.92,0.24,2.04,,
March,2.42,2.57,2.76,0.87,2.15,1.16,2.62,1.10,3.26,1.41,,
April,3.86,1.15,2.46,1.41,1.74,2.16,1.28,1.66,1.13,2.86,,
May,0.98,1.79,3.35,1.93,2.48,2.11,3.70,1.09,2.31,3.98,,
June,3.10,3.78,2.25,2.50,0.78,0.59,1.72,0.65,4.75,0.21,,
July,5.53,2.40,5.16,2.58,4.41,1.97,3.63,2.32,5.32,3.96,,
August,1.42,4.20,2.96,2.82,2.32,2.16,2.42,3.59,3.16,6.57,,
September,3.00,2.56,4.16,4.69,2.69,4.91,4.09,3.83,1.04,2.10,,
October,0.62,2.39,2.20,3.08,2.04,3.30,4.56,1.41,1.64,3.71,,
November,3.42,1.94,4.23,3.99,4.07,1.67,2.82,2.45,3.23,1.87,,
December,2.37,2.37,3.21,1.99,3.84,1.68,4.96,2.44,2.38,2.87,,
Total,29.94,27.98,36.74,32.32,33.34,26.57,37.97,23.52,30.21,33.46,,
Calc annual,29.94,27.98,36.74,32.32,33.34,26.57,37.96,23.52,30.21,33.46,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.01,0.00,0.00,0.00,,
