HORSHAM-SEWAGE-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ160302,Long,-0.346124,Lat,51.059432,Elevation,120,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,3.16,1.51,2.45,3.63,4.05,2.37,4.54,1.45,4.03,2.35,3.02,2.49,2.79,0.97,5.24,6.13,3.27,5.23,2.6,2.81,3.05,7.08,2,1.77,2.57,2.81,5.58,1,1.06,3.56,2.55,1.11,1.47,3.02,4.45,2.48,3.18,2.82,3.09
February,,,2.46,5.25,0.59,4.63,2.63,4.92,1.76,0.86,1.12,2.2,0.48,3.74,0.11,4,2.29,4.93,0.87,1.89,3.08,3.63,0.65,1.91,0.75,2.02,2.69,1.94,1.69,1.49,5.53,6.27,0.66,1.3,2.5,1.56,0.2,4.76,2.42,0.11,2.45
March,,,2.27,2.92,1.72,0.53,0.3,3.51,2.15,0.01,1.57,0.42,1.55,3.41,3.13,0.58,2.07,3.75,0.49,1.62,3.28,3.32,2.26,0.4,0.08,1.55,1.07,6.32,0.86,1.04,1.45,3.22,2.79,0.3,3.38,1.14,0.77,1.56,2.05,2.36,1.59
April,,,3.62,2.66,3.11,2.69,3.47,1.97,2.58,0.65,2.33,3.75,2.37,0.67,2.84,3.41,1.75,2.87,0.06,2.72,1.16,1.67,1.66,1.25,1.79,0.7,2.17,1.93,2.29,1.6,2.32,2.18,1.84,2.08,0.26,0.27,1.39,0.13,0.92,2.81,0.93
May,,,0.75,3.11,4.16,3.05,1.6,0.89,1.23,2.16,2.19,2.92,3.55,1.58,0.54,1.31,0.59,2.64,1.9,1.91,1.18,1.99,3.24,3.16,0.73,1.81,2.78,1.57,3.03,1.69,1.15,2.33,3.5,1.94,1.82,3.61,0.3,0.96,2.79,0.48,1.45
June,,,1.16,0.43,3.8,0.07,3.11,3.86,2.83,1.65,0.52,1.68,1.47,1.39,1.18,3.3,3.97,1.18,0.75,1.05,0.36,1.92,0.12,1.54,1.51,2.69,3.11,2.62,2.82,0.86,1.5,2,1.26,1.4,4.25,1.91,2.11,1.88,4.57,1.06,1.7
July,,,3.6,1.84,4.46,4.83,2.09,3.16,1.75,1.89,2.12,3.52,4.58,1.74,1.98,0.71,4.5,0.95,1.71,2.97,2.21,2.53,1.87,1.63,2.07,3.11,2.07,1.14,1.27,0.29,3.27,1.69,1.15,2.99,2.74,0.53,3.78,4.08,1.49,1.2,3.43
August,,,2.77,1.89,3.21,2.6,2.27,4.68,2.71,2.35,3.82,4.67,0.54,0.94,2.41,3.76,0.42,1.91,1.92,2.48,0.17,3.98,2.8,1.19,1.98,1.93,5.24,0.5,3.77,1.31,2.3,4.79,2.73,1.68,2.72,0.82,2.73,2.7,4.19,1.59,4.12
September,,,1.55,1.6,3.79,2.7,0.63,5.43,1.15,0.41,2.95,1.63,2.07,3.47,2.13,4.05,2.18,1.88,2.57,1.91,1.5,0.3,1.89,1.26,2.25,2.31,3.85,1.3,2.13,1.5,3.03,3.05,2.75,3.75,2.22,1.9,3.65,2.94,4.08,0.08,3.58
October,,,1.16,6.61,3.88,3.85,2.36,2.34,6.89,4.53,2.05,0.49,6.49,1.9,2.48,5,1.53,3.21,3.6,5.58,4.07,1.03,4.22,4.46,3.67,3.47,0.8,0.42,2.06,8.14,0.4,1.15,3.51,3.55,2.69,3.57,1.45,1.65,3.75,3.43,6.82
November,,,1.98,1.68,3.03,3.69,6.89,3.52,2.92,8.12,5.3,4.4,1.35,1.01,3.89,6.88,4.71,2.1,4.29,5.47,7.64,3.78,1.61,1.43,4.93,0.18,5.62,1.39,1.57,3.6,6.52,6.03,3.72,1.67,6.6,1.4,0.84,2.55,2.35,3.62,6.17
December,,,3.67,2.84,4.67,3.58,0.41,5,3.43,8.01,2.84,0.86,0.76,0.66,8.54,4.28,2.98,3.88,3.96,1.83,2.19,2.21,3.24,2.17,2.66,3.76,3.64,2.28,4.17,1.53,2.13,3.92,2.51,0.78,2.59,3.39,5.09,2.25,4.16,7.25,3.51
Total,,,28.15,32.34,38.87,35.85,29.81,41.65,33.94,32.09,30.84,28.89,28.23,23,32.02,38.25,32.23,35.43,25.39,34.66,29.44,29.17,26.61,27.48,24.42,25.3,35.61,24.22,31.24,24.05,30.66,40.19,28.97,22.55,33.24,23.12,26.76,27.94,35.95,26.81,38.84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960 Dec IDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
